HITId,AssignmentId,WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.storageLink,Input.tags,Answer.nomore,Answer.notpossible,Answer.selectedtags_tags
14,14,21,Mon Oct 05 06:29:51 PDT 2020,Mon Oct 05 06:36:43 PDT 2020,412,j_70OVLHHPc.mp4,passenger_###_3d modeling_###_official_###_visual effects_###_crowd_###_emotion_###_professional_###_laughter,{},"Only one tag remotely relevant with 3d Modeling, but others too vague.",[]
14,15,9,Mon Oct 05 06:36:24 PDT 2020,Mon Oct 05 06:42:19 PDT 2020,355,j_70OVLHHPc.mp4,passenger_###_3d modeling_###_official_###_visual effects_###_crowd_###_emotion_###_professional_###_laughter,{},{},"[""professional"",""passenger"",""3d modeling"",""crowd"",""visual effects""]"
13,16,3,Mon Oct 05 06:22:08 PDT 2020,Mon Oct 05 06:27:59 PDT 2020,351,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""person"",""audience"",""consumers""]"
13,17,11,Mon Oct 05 06:35:47 PDT 2020,Mon Oct 05 06:37:11 PDT 2020,84,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},The only tag that works is audience and that's it,[]
13,18,8,Mon Oct 05 06:41:05 PDT 2020,Mon Oct 05 06:50:48 PDT 2020,583,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""person"",""product"",""consumers""]"
13,19,7,Mon Oct 05 06:18:52 PDT 2020,Mon Oct 05 06:27:41 PDT 2020,529,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""consumers"",""audience"",""person""]"
13,20,13,Mon Oct 05 06:18:24 PDT 2020,Mon Oct 05 06:21:02 PDT 2020,158,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""consumers"",""audience"",""person""]"
13,21,17,Mon Oct 05 06:41:35 PDT 2020,Mon Oct 05 06:55:44 PDT 2020,849,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""consumers"",""person"",""audience""]"
13,22,12,Mon Oct 05 06:30:27 PDT 2020,Mon Oct 05 06:33:13 PDT 2020,166,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""product"",""special effects"",""audience"",""person"",""consumers""]"
13,23,1,Mon Oct 05 06:20:33 PDT 2020,Mon Oct 05 06:22:44 PDT 2020,131,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""sign language"",""audience"",""person"",""facial expression""]"
13,24,4,Mon Oct 05 06:18:16 PDT 2020,Mon Oct 05 06:34:36 PDT 2020,980,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""product"",""special effects"",""consumers""]"
13,25,5,Mon Oct 05 06:29:49 PDT 2020,Mon Oct 05 06:35:22 PDT 2020,333,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""consumers"",""audience"",""product"",""special effects""]"
13,26,9,Mon Oct 05 06:36:28 PDT 2020,Mon Oct 05 06:42:34 PDT 2020,366,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""speech"",""consumers"",""audience"",""special effects"",""facial expression"",""product"",""person""]"
13,27,22,Mon Oct 05 06:18:26 PDT 2020,Mon Oct 05 06:27:57 PDT 2020,571,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,"Most of the words used are related to other content, and some also don't make sense, like product.",{},"[""consumers"",""audience""]"
13,28,14,Mon Oct 05 06:44:03 PDT 2020,Mon Oct 05 06:49:50 PDT 2020,347,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""product"",""person"",""special effects"",""consumers""]"
13,29,10,Mon Oct 05 06:38:32 PDT 2020,Mon Oct 05 06:45:13 PDT 2020,401,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""person"",""consumers"",""product""]"
13,30,2,Mon Oct 05 06:40:09 PDT 2020,Mon Oct 05 06:54:29 PDT 2020,860,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""consumers"",""person"",""audience""]"
16,31,21,Mon Oct 05 06:29:44 PDT 2020,Mon Oct 05 06:32:33 PDT 2020,169,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},These tags are far too vague for this video.,[]
16,32,4,Mon Oct 05 06:18:28 PDT 2020,Mon Oct 05 06:37:51 PDT 2020,1163,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""person"",""king"",""product""]"
16,33,17,Mon Oct 05 06:41:37 PDT 2020,Mon Oct 05 06:59:02 PDT 2020,1045,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""presenter dude"",""person"",""Meldrum""]"
16,34,13,Mon Oct 05 06:19:04 PDT 2020,Mon Oct 05 06:29:18 PDT 2020,614,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""person"",""Meldrum"",""presenter dude""]"
16,35,7,Mon Oct 05 06:20:03 PDT 2020,Mon Oct 05 06:37:55 PDT 2020,1072,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""Meldrum"",""diplomat"",""presenter dude"",""king"",""person""]"
16,36,11,Mon Oct 05 06:28:30 PDT 2020,Mon Oct 05 06:30:55 PDT 2020,145,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""person"",""Meldrum"",""king""]"
16,37,2,Mon Oct 05 06:40:02 PDT 2020,Mon Oct 05 06:47:22 PDT 2020,440,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""presenter dude"",""person"",""diplomat""]"
16,38,8,Mon Oct 05 06:41:07 PDT 2020,Mon Oct 05 06:53:26 PDT 2020,739,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""person"",""king"",""Meldrum""]"
16,39,3,Mon Oct 05 06:20:07 PDT 2020,Mon Oct 05 06:27:37 PDT 2020,450,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""person"",""presenter dude"",""king"",""Meldrum"",""diplomat""]"
16,40,10,Mon Oct 05 06:19:33 PDT 2020,Mon Oct 05 06:37:08 PDT 2020,1055,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""Meldrum"",""king"",""person""]"
16,41,5,Mon Oct 05 06:35:38 PDT 2020,Mon Oct 05 06:39:02 PDT 2020,204,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""Meldrum"",""diplomat"",""presenter dude""]"
16,42,19,Mon Oct 05 06:42:10 PDT 2020,Mon Oct 05 06:44:40 PDT 2020,150,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""veteran"",""Meldrum"",""king""]"
16,43,9,Mon Oct 05 06:36:01 PDT 2020,Mon Oct 05 06:40:01 PDT 2020,240,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""diplomat"",""person"",""king""]"
16,44,22,Mon Oct 05 06:18:21 PDT 2020,Mon Oct 05 06:25:04 PDT 2020,403,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,"Some are nonsensical like presenter dude, and others are just random words.",{},"[""diplomat"",""king""]"
16,45,1,Mon Oct 05 06:34:34 PDT 2020,Mon Oct 05 06:37:02 PDT 2020,148,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""presenter dude"",""diplomat"",""person""]"
22,46,11,Mon Oct 05 06:30:56 PDT 2020,Mon Oct 05 06:33:35 PDT 2020,159,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""Bonnie Hunt"",""newscaster"",""expert""]"
22,47,9,Mon Oct 05 06:36:34 PDT 2020,Mon Oct 05 06:43:04 PDT 2020,390,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""newscaster"",""job"",""professional""]"
22,48,18,Mon Oct 05 06:39:00 PDT 2020,Mon Oct 05 06:48:23 PDT 2020,563,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""orator"",""newscaster"",""professional""]"
22,49,8,Mon Oct 05 06:34:26 PDT 2020,Mon Oct 05 06:37:55 PDT 2020,209,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""newscaster"",""job"",""orator""]"
22,50,4,Mon Oct 05 06:18:26 PDT 2020,Mon Oct 05 06:37:15 PDT 2020,1129,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""executive officer"",""expert"",""newscaster""]"
22,51,17,Mon Oct 05 06:41:36 PDT 2020,Mon Oct 05 06:55:33 PDT 2020,837,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""audience"",""orator"",""newscaster"",""professional"",""mr""]"
22,52,3,Mon Oct 05 06:22:17 PDT 2020,Mon Oct 05 06:36:01 PDT 2020,824,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""professional"",""newscaster"",""orator"",""expert""]"
22,53,22,Mon Oct 05 06:18:19 PDT 2020,Mon Oct 05 06:21:34 PDT 2020,195,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""master"",""professional"",""audience"",""newscaster""]"
22,54,21,Mon Oct 05 06:29:53 PDT 2020,Mon Oct 05 06:39:42 PDT 2020,589,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},"""newscaster"" is about the only relevant one, and that's so vague.",[]
22,55,10,Mon Oct 05 06:38:34 PDT 2020,Mon Oct 05 06:49:38 PDT 2020,664,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""orator"",""job"",""newscaster"",""professional"",""executive officer""]"
22,56,5,Mon Oct 05 06:18:15 PDT 2020,Mon Oct 05 06:27:24 PDT 2020,549,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},"Most are not relevant other than the word newscaster, it is a video of a of prince charles and molly meldrum,",[]
22,57,16,Mon Oct 05 06:40:52 PDT 2020,Mon Oct 05 06:42:46 PDT 2020,114,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""professional"",""newscaster"",""orator"",""job""]"
22,58,2,Mon Oct 05 06:40:02 PDT 2020,Mon Oct 05 06:46:06 PDT 2020,364,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,It's an interview with Prince Charles. No other tags are relevant.,{},"[""newscaster""]"
22,59,13,Mon Oct 05 06:18:51 PDT 2020,Mon Oct 05 06:26:17 PDT 2020,446,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""audience"",""newscaster"",""professional""]"
22,60,7,Mon Oct 05 06:18:19 PDT 2020,Mon Oct 05 06:24:04 PDT 2020,345,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""orator"",""professional"",""newscaster"",""job"",""mr"",""master"",""audience"",""expert"",""executive officer""]"
8,61,4,Mon Oct 05 06:18:27 PDT 2020,Mon Oct 05 06:37:38 PDT 2020,1151,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""facial expression"",""Charles"",""newsreader""]"
8,62,14,Mon Oct 05 06:41:15 PDT 2020,Mon Oct 05 06:43:18 PDT 2020,123,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""Harry Miller"",""counselor"",""Charles""]"
8,63,22,Mon Oct 05 06:18:28 PDT 2020,Mon Oct 05 06:28:48 PDT 2020,620,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""Harry Miller"",""Charles"",""newsreader""]"
8,64,13,Mon Oct 05 06:18:59 PDT 2020,Mon Oct 05 06:28:30 PDT 2020,571,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""speaker"",""newsreader"",""politician"",""Charles""]"
8,65,3,Mon Oct 05 06:22:11 PDT 2020,Mon Oct 05 06:32:43 PDT 2020,632,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""politician"",""newsreader"",""Charles""]"
8,66,2,Mon Oct 05 06:39:59 PDT 2020,Mon Oct 05 06:47:15 PDT 2020,436,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""newsreader"",""Charles"",""politician""]"
8,67,11,Mon Oct 05 06:24:18 PDT 2020,Mon Oct 05 06:28:29 PDT 2020,251,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""Charles"",""politician"",""speaker"",""counselor""]"
8,68,20,Mon Oct 05 06:18:16 PDT 2020,Mon Oct 05 06:20:47 PDT 2020,151,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,"I think 'royalty' would be relevant here, but it wasn't included",{},"[""newsreader"",""Charles""]"
8,69,21,Mon Oct 05 06:29:54 PDT 2020,Mon Oct 05 06:41:51 PDT 2020,717,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,"""Charles"" the only vaguely relevant tag on this list.",{},[]
8,70,9,Mon Oct 05 06:36:49 PDT 2020,Mon Oct 05 06:44:01 PDT 2020,432,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""speaker"",""Charles"",""facial expression"",""politician""]"
8,71,10,Mon Oct 05 06:19:30 PDT 2020,Mon Oct 05 06:35:04 PDT 2020,934,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""newsreader"",""Harry Miller"",""Charles"",""politician""]"
8,72,7,Mon Oct 05 06:20:00 PDT 2020,Mon Oct 05 06:36:40 PDT 2020,1000,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""Charles"",""newsreader"",""speaker"",""Harry Miller"",""politician"",""counselor""]"
8,73,5,Mon Oct 05 06:18:49 PDT 2020,Mon Oct 05 06:28:34 PDT 2020,585,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""newsreader"",""Charles"",""speaker""]"
8,74,18,Mon Oct 05 06:18:21 PDT 2020,Mon Oct 05 06:20:51 PDT 2020,150,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""Charles"",""politician"",""newsreader"",""speaker""]"
8,75,16,Mon Oct 05 07:02:20 PDT 2020,Mon Oct 05 07:08:38 PDT 2020,378,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""Charles"",""facial expression"",""speaker""]"
9,76,4,Mon Oct 05 06:18:29 PDT 2020,Mon Oct 05 06:38:03 PDT 2020,1174,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""journalist"",""business executive"",""spokesperson""]"
9,77,10,Mon Oct 05 06:40:46 PDT 2020,Mon Oct 05 06:55:50 PDT 2020,904,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""journalist"",""spokesperson"",""Australian"",""prince"",""Peter""]"
9,78,12,Mon Oct 05 06:33:16 PDT 2020,Mon Oct 05 06:35:10 PDT 2020,114,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""Peter"",""prince"",""business executive"",""Australian"",""journalist""]"
9,79,5,Mon Oct 05 06:37:34 PDT 2020,Mon Oct 05 06:40:18 PDT 2020,164,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""journalist"",""Australian"",""Peter"",""prince""]"
9,80,3,Mon Oct 05 06:22:12 PDT 2020,Mon Oct 05 06:33:38 PDT 2020,686,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""spokesperson"",""Australian"",""journalist"",""prince""]"
9,81,13,Mon Oct 05 06:19:05 PDT 2020,Mon Oct 05 06:29:38 PDT 2020,633,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""spokesperson"",""prince"",""journalist""]"
9,82,9,Mon Oct 05 06:35:44 PDT 2020,Mon Oct 05 06:38:14 PDT 2020,150,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""journalist"",""Australian"",""prince""]"
9,83,14,Mon Oct 05 06:43:57 PDT 2020,Mon Oct 05 06:47:39 PDT 2020,222,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""journalist"",""Australian"",""prince""]"
9,84,8,Mon Oct 05 06:18:54 PDT 2020,Mon Oct 05 06:32:48 PDT 2020,834,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""Australian"",""Peter"",""spokesperson"",""journalist"",""prince""]"
9,85,22,Mon Oct 05 06:18:34 PDT 2020,Mon Oct 05 06:32:34 PDT 2020,840,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""prince"",""journalist"",""Australian""]"
9,86,7,Mon Oct 05 06:28:00 PDT 2020,Mon Oct 05 06:44:06 PDT 2020,966,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""Australian"",""journalist"",""motivational speaker"",""prince"",""Peter"",""spokesperson""]"
9,87,16,Mon Oct 05 06:42:02 PDT 2020,Mon Oct 05 06:44:08 PDT 2020,126,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""journalist"",""prince"",""Australian""]"
9,88,11,Mon Oct 05 06:20:38 PDT 2020,Mon Oct 05 06:24:18 PDT 2020,220,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""journalist"",""prince"",""spokesperson"",""Australian""]"
9,89,2,Mon Oct 05 06:34:00 PDT 2020,Mon Oct 05 06:39:00 PDT 2020,300,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""prince"",""journalist"",""Australian""]"
