HITId,AssignmentId,WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.storageLink,Input.tags,Answer.nomore,Answer.notpossible,Answer.selectedtags_tags
6,11,14,Mon Oct 05 13:36:39 PDT 2020,Mon Oct 05 13:40:55 PDT 2020,256,j_70OVLHHPc.mp4,hair coloring_###_entertainment_###_auto show_###_event_###_communication_###_conversation_###_performance_###_advertising_###_film_###_acrobatics_###_public speaking_###_automotive lighting,{},{},"[""automotive lighting"",""auto show"",""performance"",""advertising"",""public speaking"",""event""]"
6,12,15,Mon Oct 05 13:30:52 PDT 2020,Mon Oct 05 13:33:02 PDT 2020,130,j_70OVLHHPc.mp4,hair coloring_###_entertainment_###_auto show_###_event_###_communication_###_conversation_###_performance_###_advertising_###_film_###_acrobatics_###_public speaking_###_automotive lighting,{},{},"[""auto show"",""performance"",""automotive lighting""]"
6,13,8,Mon Oct 05 13:11:51 PDT 2020,Mon Oct 05 13:13:43 PDT 2020,112,j_70OVLHHPc.mp4,hair coloring_###_entertainment_###_auto show_###_event_###_communication_###_conversation_###_performance_###_advertising_###_film_###_acrobatics_###_public speaking_###_automotive lighting,{},{},"[""auto show"",""automotive lighting"",""event""]"
6,14,16,Mon Oct 05 13:38:04 PDT 2020,Mon Oct 05 13:40:40 PDT 2020,156,j_70OVLHHPc.mp4,hair coloring_###_entertainment_###_auto show_###_event_###_communication_###_conversation_###_performance_###_advertising_###_film_###_acrobatics_###_public speaking_###_automotive lighting,{},{},"[""advertising"",""performance"",""auto show""]"
6,15,18,Mon Oct 05 13:12:50 PDT 2020,Mon Oct 05 13:14:28 PDT 2020,98,j_70OVLHHPc.mp4,hair coloring_###_entertainment_###_auto show_###_event_###_communication_###_conversation_###_performance_###_advertising_###_film_###_acrobatics_###_public speaking_###_automotive lighting,{},{},"[""public speaking"",""automotive lighting"",""communication"",""advertising"",""performance"",""event""]"
8,16,8,Mon Oct 05 13:15:21 PDT 2020,Mon Oct 05 13:19:01 PDT 2020,220,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""convention"",""exhibition"",""product design"",""driving"",""presentation""]"
8,17,24,Mon Oct 05 13:18:30 PDT 2020,Mon Oct 05 13:24:41 PDT 2020,371,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""convention"",""presentation"",""product design"",""lighting"",""exhibition""]"
8,18,18,Mon Oct 05 13:13:11 PDT 2020,Mon Oct 05 13:17:19 PDT 2020,248,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""presentation"",""driving"",""product design"",""exhibition"",""convention""]"
8,19,13,Mon Oct 05 13:21:42 PDT 2020,Mon Oct 05 13:23:40 PDT 2020,118,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""driving"",""presentation"",""lighting"",""product design"",""convention"",""3d modeling""]"
8,20,1,Mon Oct 05 13:19:47 PDT 2020,Mon Oct 05 13:28:42 PDT 2020,535,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""product design"",""3d modeling"",""presentation"",""digital compositing"",""exhibition"",""lighting"",""driving"",""convention""]"
8,21,9,Mon Oct 05 13:16:22 PDT 2020,Mon Oct 05 13:18:57 PDT 2020,155,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""convention"",""driving"",""product design""]"
8,22,20,Mon Oct 05 13:30:27 PDT 2020,Mon Oct 05 13:34:43 PDT 2020,256,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""3d modeling"",""presentation"",""exhibition"",""product design""]"
8,23,17,Mon Oct 05 13:12:27 PDT 2020,Mon Oct 05 13:28:46 PDT 2020,979,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""product design"",""3d modeling"",""exhibition""]"
8,24,10,Mon Oct 05 13:31:06 PDT 2020,Mon Oct 05 13:31:33 PDT 2020,27,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""convention"",""product design"",""presentation"",""digital compositing""]"
8,25,5,Mon Oct 05 13:12:44 PDT 2020,Mon Oct 05 13:16:49 PDT 2020,245,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""presentation"",""product design"",""lighting"",""exhibition"",""convention""]"
8,26,3,Mon Oct 05 13:42:04 PDT 2020,Mon Oct 05 13:44:16 PDT 2020,132,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""exhibition"",""product design"",""driving"",""presentation""]"
8,27,14,Mon Oct 05 13:35:40 PDT 2020,Mon Oct 05 13:38:28 PDT 2020,168,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""exhibition"",""product design"",""convention"",""presentation"",""driving"",""3d modeling""]"
8,28,6,Mon Oct 05 13:36:06 PDT 2020,Mon Oct 05 13:37:02 PDT 2020,56,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""driving"",""exhibition"",""lighting"",""product design""]"
8,29,19,Mon Oct 05 13:17:17 PDT 2020,Mon Oct 05 13:19:47 PDT 2020,150,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""3d modeling"",""product design"",""driving"",""presentation"",""exhibition"",""convention""]"
8,30,21,Mon Oct 05 13:12:21 PDT 2020,Mon Oct 05 13:17:34 PDT 2020,313,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""product design"",""exhibition"",""driving"",""presentation""]"
13,31,8,Mon Oct 05 13:12:04 PDT 2020,Mon Oct 05 13:16:32 PDT 2020,268,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""presentation"",""communication""]"
13,32,20,Mon Oct 05 13:26:49 PDT 2020,Mon Oct 05 13:30:38 PDT 2020,229,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""communication"",""presentation"",""entertainment""]"
13,33,12,Mon Oct 05 13:11:40 PDT 2020,Mon Oct 05 13:14:39 PDT 2020,179,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""entertainment"",""presentation"",""news conference""]"
13,34,14,Mon Oct 05 13:38:39 PDT 2020,Mon Oct 05 13:42:31 PDT 2020,232,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""communication"",""presentation""]"
13,35,13,Mon Oct 05 13:19:20 PDT 2020,Mon Oct 05 13:21:41 PDT 2020,141,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""news conference"",""communication"",""entertainment""]"
13,36,18,Mon Oct 05 13:13:32 PDT 2020,Mon Oct 05 13:19:50 PDT 2020,378,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""communication"",""presentation"",""entertainment""]"
13,37,11,Mon Oct 05 13:33:44 PDT 2020,Mon Oct 05 13:48:09 PDT 2020,865,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""news conference"",""presentation"",""communication"",""entertainment""]"
13,38,4,Mon Oct 05 13:39:29 PDT 2020,Mon Oct 05 13:41:30 PDT 2020,121,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""communication"",""Silver Jubilee"",""presentation""]"
13,39,21,Mon Oct 05 13:16:33 PDT 2020,Mon Oct 05 13:19:32 PDT 2020,179,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""communication"",""entertainment""]"
13,40,9,Mon Oct 05 13:16:03 PDT 2020,Mon Oct 05 13:17:26 PDT 2020,83,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""communication"",""presentation""]"
13,41,10,Mon Oct 05 13:27:38 PDT 2020,Mon Oct 05 13:27:57 PDT 2020,19,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""communication"",""entertainment"",""news conference""]"
13,42,19,Mon Oct 05 13:19:47 PDT 2020,Mon Oct 05 13:22:54 PDT 2020,187,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""film"",""entertainment"",""communication"",""presentation"",""news conference""]"
13,43,22,Mon Oct 05 13:28:01 PDT 2020,Mon Oct 05 13:30:03 PDT 2020,122,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""entertainment"",""film"",""communication""]"
13,44,17,Mon Oct 05 13:38:48 PDT 2020,Mon Oct 05 13:46:51 PDT 2020,483,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""presentation"",""communication"",""news conference"",""entertainment""]"
13,45,5,Mon Oct 05 13:12:38 PDT 2020,Mon Oct 05 13:15:46 PDT 2020,188,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""entertainment"",""presentation""]"
12,46,10,Mon Oct 05 13:30:39 PDT 2020,Mon Oct 05 13:31:05 PDT 2020,26,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""struggle"",""clothing"",""conversation"",""performance art""]"
12,47,5,Mon Oct 05 13:11:33 PDT 2020,Mon Oct 05 13:12:36 PDT 2020,63,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""conversation"",""event"",""public speaking""]"
12,48,9,Mon Oct 05 13:16:29 PDT 2020,Mon Oct 05 13:21:47 PDT 2020,318,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""public speaking"",""struggle"",""clothing""]"
12,49,20,Mon Oct 05 13:30:29 PDT 2020,Mon Oct 05 13:37:07 PDT 2020,398,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""struggle"",""public speaking"",""performance"",""conversation""]"
12,50,2,Mon Oct 05 13:39:54 PDT 2020,Mon Oct 05 13:43:54 PDT 2020,240,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""conversation"",""struggle"",""public speaking""]"
12,51,15,Mon Oct 05 13:24:39 PDT 2020,Mon Oct 05 13:26:30 PDT 2020,111,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},Most of the tags are too general and doesn't go in depth enough for the conversation.,[]
12,52,19,Mon Oct 05 13:36:36 PDT 2020,Mon Oct 05 13:40:20 PDT 2020,224,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""clothing"",""conversation"",""struggle"",""public speaking"",""event"",""performance""]"
12,53,6,Mon Oct 05 13:32:35 PDT 2020,Mon Oct 05 13:34:03 PDT 2020,88,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""struggle"",""conversation""]"
12,54,14,Mon Oct 05 13:36:24 PDT 2020,Mon Oct 05 13:39:21 PDT 2020,177,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""struggle"",""public speaking"",""conversation""]"
12,55,8,Mon Oct 05 13:15:52 PDT 2020,Mon Oct 05 13:19:30 PDT 2020,218,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""conversation"",""public speaking"",""struggle""]"
12,56,13,Mon Oct 05 13:35:22 PDT 2020,Mon Oct 05 13:37:22 PDT 2020,120,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""public speaking"",""conversation"",""clothing"",""lighting""]"
12,57,21,Mon Oct 05 13:12:13 PDT 2020,Mon Oct 05 13:16:08 PDT 2020,235,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""public speaking"",""struggle"",""conversation""]"
12,58,24,Mon Oct 05 13:11:14 PDT 2020,Mon Oct 05 13:16:25 PDT 2020,311,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""event"",""conversation"",""struggle"",""performance""]"
12,59,17,Mon Oct 05 13:12:22 PDT 2020,Mon Oct 05 13:20:28 PDT 2020,486,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""public speaking"",""conversation"",""event"",""struggle""]"
12,60,18,Mon Oct 05 13:13:29 PDT 2020,Mon Oct 05 13:19:34 PDT 2020,365,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""clothing"",""event"",""lighting"",""conversation""]"
1,61,5,Mon Oct 05 13:11:36 PDT 2020,Mon Oct 05 13:13:47 PDT 2020,131,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""leisure"",""driving"",""feature""]"
1,62,21,Mon Oct 05 13:14:25 PDT 2020,Mon Oct 05 13:18:48 PDT 2020,263,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,no mention of president or jerry seinfeld,{},"[""driving""]"
1,63,11,Mon Oct 05 13:13:02 PDT 2020,Mon Oct 05 13:30:56 PDT 2020,1074,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""driving"",""show"",""morning""]"
1,64,10,Mon Oct 05 13:20:55 PDT 2020,Mon Oct 05 13:21:29 PDT 2020,34,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,They are inside the car talking so there isn't much else.,{},"[""leisure"",""automotive lighting""]"
1,65,14,Mon Oct 05 13:39:22 PDT 2020,Mon Oct 05 13:44:11 PDT 2020,289,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""auto show"",""leisure"",""driving"",""show""]"
1,66,6,Mon Oct 05 13:25:32 PDT 2020,Mon Oct 05 13:27:02 PDT 2020,90,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""show"",""act"",""driving""]"
1,67,22,Mon Oct 05 13:16:52 PDT 2020,Mon Oct 05 13:19:19 PDT 2020,147,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""driving"",""act"",""leisure""]"
1,68,13,Mon Oct 05 13:25:36 PDT 2020,Mon Oct 05 13:27:45 PDT 2020,129,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""show"",""auto show"",""driving"",""automotive lighting""]"
1,69,18,Mon Oct 05 13:13:27 PDT 2020,Mon Oct 05 13:19:12 PDT 2020,345,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""automotive lighting"",""morning"",""leisure"",""driving""]"
1,70,7,Mon Oct 05 13:14:07 PDT 2020,Mon Oct 05 13:31:56 PDT 2020,1069,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""feature"",""auto show"",""driving"",""show""]"
1,71,4,Mon Oct 05 13:22:55 PDT 2020,Mon Oct 05 13:25:20 PDT 2020,145,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""show"",""morning"",""driving"",""auto show""]"
1,72,8,Mon Oct 05 13:12:02 PDT 2020,Mon Oct 05 13:16:11 PDT 2020,249,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""driving"",""show"",""morning""]"
1,73,20,Mon Oct 05 13:33:37 PDT 2020,Mon Oct 05 13:39:06 PDT 2020,329,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,None of the other tags are relevant to the events shown in the video.,{},"[""driving""]"
1,74,19,Mon Oct 05 13:11:21 PDT 2020,Mon Oct 05 13:15:03 PDT 2020,222,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""driving"",""show"",""act""]"
1,75,9,Mon Oct 05 13:16:44 PDT 2020,Mon Oct 05 13:23:31 PDT 2020,407,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""auto show"",""driving"",""automotive lighting"",""feature""]"
15,76,11,Mon Oct 05 13:33:42 PDT 2020,Mon Oct 05 13:42:27 PDT 2020,525,lVMN_iO62Dc.mp4,Comedians in Cars Getting Coffee_###_Oh my God_###_meeting_###_camping_###_adventure_###_landscaping_###_event_###_freezing_###_parking_###_conversation_###_ceremony,{},{},"[""camping"",""Comedians in Cars Getting Coffee"",""landscaping"",""parking"",""conversation"",""adventure"",""event"",""meeting""]"
15,77,10,Mon Oct 05 13:23:20 PDT 2020,Mon Oct 05 13:23:46 PDT 2020,26,lVMN_iO62Dc.mp4,Comedians in Cars Getting Coffee_###_Oh my God_###_meeting_###_camping_###_adventure_###_landscaping_###_event_###_freezing_###_parking_###_conversation_###_ceremony,{},{},"[""Comedians in Cars Getting Coffee"",""adventure"",""parking""]"
15,78,8,Mon Oct 05 13:11:56 PDT 2020,Mon Oct 05 13:14:48 PDT 2020,172,lVMN_iO62Dc.mp4,Comedians in Cars Getting Coffee_###_Oh my God_###_meeting_###_camping_###_adventure_###_landscaping_###_event_###_freezing_###_parking_###_conversation_###_ceremony,{},{},"[""parking"",""conversation"",""Comedians in Cars Getting Coffee"",""meeting""]"
15,79,13,Mon Oct 05 13:31:31 PDT 2020,Mon Oct 05 13:35:21 PDT 2020,230,lVMN_iO62Dc.mp4,Comedians in Cars Getting Coffee_###_Oh my God_###_meeting_###_camping_###_adventure_###_landscaping_###_event_###_freezing_###_parking_###_conversation_###_ceremony,{},{},"[""parking"",""Comedians in Cars Getting Coffee"",""conversation"",""meeting""]"
15,80,20,Mon Oct 05 13:23:21 PDT 2020,Mon Oct 05 13:26:58 PDT 2020,217,lVMN_iO62Dc.mp4,Comedians in Cars Getting Coffee_###_Oh my God_###_meeting_###_camping_###_adventure_###_landscaping_###_event_###_freezing_###_parking_###_conversation_###_ceremony,{},{},"[""parking"",""conversation"",""meeting"",""Comedians in Cars Getting Coffee""]"
15,81,9,Mon Oct 05 13:16:37 PDT 2020,Mon Oct 05 13:22:13 PDT 2020,336,lVMN_iO62Dc.mp4,Comedians in Cars Getting Coffee_###_Oh my God_###_meeting_###_camping_###_adventure_###_landscaping_###_event_###_freezing_###_parking_###_conversation_###_ceremony,{},{},"[""conversation"",""parking"",""landscaping""]"
15,82,21,Mon Oct 05 13:17:52 PDT 2020,Mon Oct 05 13:20:30 PDT 2020,158,lVMN_iO62Dc.mp4,Comedians in Cars Getting Coffee_###_Oh my God_###_meeting_###_camping_###_adventure_###_landscaping_###_event_###_freezing_###_parking_###_conversation_###_ceremony,{},{},"[""parking"",""conversation"",""Comedians in Cars Getting Coffee""]"
