HITId,AssignmentId,WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.storageLink,Input.tags,Answer.nomore,Answer.notpossible,Answer.selectedtags_tags
6,19,8,Tue Sep 03 03:39:20 PDT 2019,Tue Sep 03 03:41:14 PDT 2019,114,j_70OVLHHPc.mp4,window_###_architecture_###_biome_###_structure_###_television studio_###_ecosystem_###_sport venue_###_function hall_###_sky_###_daylighting,{},{},"[""architecture"",""structure"",""function hall""]"
6,20,11,Tue Sep 03 02:33:05 PDT 2019,Tue Sep 03 02:38:32 PDT 2019,327,j_70OVLHHPc.mp4,window_###_architecture_###_biome_###_structure_###_television studio_###_ecosystem_###_sport venue_###_function hall_###_sky_###_daylighting,"This new clip is focused on an auto show, so only the 'Functional Hall' tag is appropriate and the other tags don't quite apply.",{},"[""function hall""]"
6,21,7,Tue Sep 03 02:53:58 PDT 2019,Tue Sep 03 02:56:40 PDT 2019,162,j_70OVLHHPc.mp4,window_###_architecture_###_biome_###_structure_###_television studio_###_ecosystem_###_sport venue_###_function hall_###_sky_###_daylighting,nothingn about cars,Nothing about cars in here,"[""television studio"",""function hall"",""window""]"
6,22,10,Tue Sep 03 03:48:08 PDT 2019,Tue Sep 03 03:48:49 PDT 2019,41,j_70OVLHHPc.mp4,window_###_architecture_###_biome_###_structure_###_television studio_###_ecosystem_###_sport venue_###_function hall_###_sky_###_daylighting,this has nothing related to the car,this has,"[""architecture""]"
6,23,17,Tue Sep 03 03:46:10 PDT 2019,Tue Sep 03 03:48:14 PDT 2019,124,j_70OVLHHPc.mp4,window_###_architecture_###_biome_###_structure_###_television studio_###_ecosystem_###_sport venue_###_function hall_###_sky_###_daylighting,"none of the tags refer to convention center, stage, theatre, hall etc",{},"[""function hall""]"
6,24,18,Mon Sep 02 23:42:11 PDT 2019,Mon Sep 02 23:50:35 PDT 2019,504,j_70OVLHHPc.mp4,window_###_architecture_###_biome_###_structure_###_television studio_###_ecosystem_###_sport venue_###_function hall_###_sky_###_daylighting,{},{},"[""ecosystem"",""television studio"",""architecture""]"
6,25,1,Tue Sep 03 01:21:56 PDT 2019,Tue Sep 03 01:24:03 PDT 2019,127,j_70OVLHHPc.mp4,window_###_architecture_###_biome_###_structure_###_television studio_###_ecosystem_###_sport venue_###_function hall_###_sky_###_daylighting,{},{},"[""structure"",""function hall"",""sport venue""]"
6,26,14,Tue Sep 03 03:24:08 PDT 2019,Tue Sep 03 03:26:27 PDT 2019,139,j_70OVLHHPc.mp4,window_###_architecture_###_biome_###_structure_###_television studio_###_ecosystem_###_sport venue_###_function hall_###_sky_###_daylighting,None of the other categories fit the situation,{},[]
6,27,6,Tue Sep 03 02:29:50 PDT 2019,Tue Sep 03 02:35:20 PDT 2019,330,j_70OVLHHPc.mp4,window_###_architecture_###_biome_###_structure_###_television studio_###_ecosystem_###_sport venue_###_function hall_###_sky_###_daylighting,None of the other tags are places in the video,{},"[""television studio""]"
6,28,13,Mon Sep 02 23:44:22 PDT 2019,Mon Sep 02 23:50:24 PDT 2019,362,j_70OVLHHPc.mp4,window_###_architecture_###_biome_###_structure_###_television studio_###_ecosystem_###_sport venue_###_function hall_###_sky_###_daylighting,{},{},"[""architecture"",""window"",""structure""]"
6,29,2,Tue Sep 03 02:51:45 PDT 2019,Tue Sep 03 03:02:44 PDT 2019,659,j_70OVLHHPc.mp4,window_###_architecture_###_biome_###_structure_###_television studio_###_ecosystem_###_sport venue_###_function hall_###_sky_###_daylighting,other tags have no meaningful relevance to the content,{},"[""function hall""]"
6,30,3,Tue Sep 03 04:33:27 PDT 2019,Tue Sep 03 04:36:55 PDT 2019,208,j_70OVLHHPc.mp4,window_###_architecture_###_biome_###_structure_###_television studio_###_ecosystem_###_sport venue_###_function hall_###_sky_###_daylighting,{},Video is about electric car being unveiled by Rolls Royce.,[]
4,31,3,Tue Sep 03 04:33:22 PDT 2019,Tue Sep 03 04:35:09 PDT 2019,107,vuk9mP0Vz7M.mp4,sky_###_music venue_###_display window_###_nightclub_###_retail_###_structure_###_ecosystem_###_stage_###_sound stage_###_atmosphere of earth_###_country_###_cities,{},Video is about Molly Mendrum having issue interviewing prince Charles.,[]
4,32,1,Tue Sep 03 01:36:17 PDT 2019,Tue Sep 03 01:40:20 PDT 2019,243,vuk9mP0Vz7M.mp4,sky_###_music venue_###_display window_###_nightclub_###_retail_###_structure_###_ecosystem_###_stage_###_sound stage_###_atmosphere of earth_###_country_###_cities,{},"It was Prince Charles being interviewed.  a relevant tag can be ""TV station""",[]
4,33,14,Tue Sep 03 02:55:32 PDT 2019,Tue Sep 03 02:57:24 PDT 2019,112,vuk9mP0Vz7M.mp4,sky_###_music venue_###_display window_###_nightclub_###_retail_###_structure_###_ecosystem_###_stage_###_sound stage_###_atmosphere of earth_###_country_###_cities,None of the other categories fit,{},"[""country""]"
4,34,18,Mon Sep 02 23:42:09 PDT 2019,Mon Sep 02 23:49:43 PDT 2019,454,vuk9mP0Vz7M.mp4,sky_###_music venue_###_display window_###_nightclub_###_retail_###_structure_###_ecosystem_###_stage_###_sound stage_###_atmosphere of earth_###_country_###_cities,{},{},"[""structure"",""display window"",""stage""]"
4,35,2,Tue Sep 03 03:04:55 PDT 2019,Tue Sep 03 03:10:14 PDT 2019,319,vuk9mP0Vz7M.mp4,sky_###_music venue_###_display window_###_nightclub_###_retail_###_structure_###_ecosystem_###_stage_###_sound stage_###_atmosphere of earth_###_country_###_cities,other tags have no meaningful relevance to the content,{},"[""sound stage"",""stage""]"
4,36,17,Tue Sep 03 03:42:01 PDT 2019,Tue Sep 03 03:44:12 PDT 2019,131,vuk9mP0Vz7M.mp4,sky_###_music venue_###_display window_###_nightclub_###_retail_###_structure_###_ecosystem_###_stage_###_sound stage_###_atmosphere of earth_###_country_###_cities,{},{},"[""stage"",""sound stage"",""country""]"
4,37,12,Tue Sep 03 00:00:46 PDT 2019,Tue Sep 03 00:03:59 PDT 2019,193,vuk9mP0Vz7M.mp4,sky_###_music venue_###_display window_###_nightclub_###_retail_###_structure_###_ecosystem_###_stage_###_sound stage_###_atmosphere of earth_###_country_###_cities,{},{},"[""cities"",""country"",""stage""]"
4,38,10,Tue Sep 03 03:42:31 PDT 2019,Tue Sep 03 03:43:14 PDT 2019,43,vuk9mP0Vz7M.mp4,sky_###_music venue_###_display window_###_nightclub_###_retail_###_structure_###_ecosystem_###_stage_###_sound stage_###_atmosphere of earth_###_country_###_cities,{},i couldn't find tags relevant to charles,[]
4,39,16,Tue Sep 03 02:15:47 PDT 2019,Tue Sep 03 02:25:51 PDT 2019,604,vuk9mP0Vz7M.mp4,sky_###_music venue_###_display window_###_nightclub_###_retail_###_structure_###_ecosystem_###_stage_###_sound stage_###_atmosphere of earth_###_country_###_cities,No other tags seem appropriate or fit the video.,{},"[""stage""]"
4,40,13,Mon Sep 02 23:43:58 PDT 2019,Mon Sep 02 23:48:24 PDT 2019,266,vuk9mP0Vz7M.mp4,sky_###_music venue_###_display window_###_nightclub_###_retail_###_structure_###_ecosystem_###_stage_###_sound stage_###_atmosphere of earth_###_country_###_cities,{},{},"[""sound stage"",""structure"",""stage""]"
4,41,7,Tue Sep 03 03:05:21 PDT 2019,Tue Sep 03 03:07:50 PDT 2019,149,vuk9mP0Vz7M.mp4,sky_###_music venue_###_display window_###_nightclub_###_retail_###_structure_###_ecosystem_###_stage_###_sound stage_###_atmosphere of earth_###_country_###_cities,{},{},"[""sound stage"",""nightclub"",""stage""]"
4,42,6,Tue Sep 03 02:35:43 PDT 2019,Tue Sep 03 02:43:09 PDT 2019,446,vuk9mP0Vz7M.mp4,sky_###_music venue_###_display window_###_nightclub_###_retail_###_structure_###_ecosystem_###_stage_###_sound stage_###_atmosphere of earth_###_country_###_cities,None of the other tags are places in the video,{},"[""stage"",""sound stage""]"
4,43,8,Tue Sep 03 03:50:17 PDT 2019,Tue Sep 03 03:52:06 PDT 2019,109,vuk9mP0Vz7M.mp4,sky_###_music venue_###_display window_###_nightclub_###_retail_###_structure_###_ecosystem_###_stage_###_sound stage_###_atmosphere of earth_###_country_###_cities,{},{},"[""stage"",""sound stage"",""structure""]"
4,44,4,Tue Sep 03 02:28:43 PDT 2019,Tue Sep 03 02:39:00 PDT 2019,617,vuk9mP0Vz7M.mp4,sky_###_music venue_###_display window_###_nightclub_###_retail_###_structure_###_ecosystem_###_stage_###_sound stage_###_atmosphere of earth_###_country_###_cities,{},{},"[""country"",""cities"",""sound stage""]"
4,45,11,Tue Sep 03 02:45:05 PDT 2019,Tue Sep 03 02:52:27 PDT 2019,442,vuk9mP0Vz7M.mp4,sky_###_music venue_###_display window_###_nightclub_###_retail_###_structure_###_ecosystem_###_stage_###_sound stage_###_atmosphere of earth_###_country_###_cities,{},{},"[""sound stage"",""country"",""stage""]"
2,46,11,Tue Sep 03 02:33:14 PDT 2019,Tue Sep 03 02:45:47 PDT 2019,753,lVMN_iO62Dc.mp4,everywhere_###_forest_###_building_###_atmosphere of earth_###_parking lot_###_garden_###_plant community_###_woodland_###_artificial landforms_###_road,{},{},"[""building"",""parking lot"",""road""]"
2,47,8,Tue Sep 03 03:17:38 PDT 2019,Tue Sep 03 03:19:36 PDT 2019,118,lVMN_iO62Dc.mp4,everywhere_###_forest_###_building_###_atmosphere of earth_###_parking lot_###_garden_###_plant community_###_woodland_###_artificial landforms_###_road,{},{},"[""road"",""garden"",""building"",""artificial landforms""]"
2,48,12,Tue Sep 03 00:00:51 PDT 2019,Tue Sep 03 00:06:32 PDT 2019,341,lVMN_iO62Dc.mp4,everywhere_###_forest_###_building_###_atmosphere of earth_###_parking lot_###_garden_###_plant community_###_woodland_###_artificial landforms_###_road,{},{},"[""artificial landforms"",""parking lot"",""road""]"
2,49,19,Tue Sep 03 04:39:19 PDT 2019,Tue Sep 03 04:41:21 PDT 2019,122,lVMN_iO62Dc.mp4,everywhere_###_forest_###_building_###_atmosphere of earth_###_parking lot_###_garden_###_plant community_###_woodland_###_artificial landforms_###_road,{},{},"[""road"",""parking lot"",""building""]"
2,50,17,Tue Sep 03 03:30:16 PDT 2019,Tue Sep 03 03:32:49 PDT 2019,153,lVMN_iO62Dc.mp4,everywhere_###_forest_###_building_###_atmosphere of earth_###_parking lot_###_garden_###_plant community_###_woodland_###_artificial landforms_###_road,{},{},"[""parking lot"",""road"",""building""]"
2,51,7,Tue Sep 03 02:45:39 PDT 2019,Tue Sep 03 02:47:52 PDT 2019,133,lVMN_iO62Dc.mp4,everywhere_###_forest_###_building_###_atmosphere of earth_###_parking lot_###_garden_###_plant community_###_woodland_###_artificial landforms_###_road,I see nothing else about the interview,{},"[""road""]"
2,52,2,Tue Sep 03 02:51:43 PDT 2019,Tue Sep 03 03:00:15 PDT 2019,512,lVMN_iO62Dc.mp4,everywhere_###_forest_###_building_###_atmosphere of earth_###_parking lot_###_garden_###_plant community_###_woodland_###_artificial landforms_###_road,{},{},"[""parking lot"",""road"",""building""]"
2,53,18,Mon Sep 02 23:42:07 PDT 2019,Mon Sep 02 23:48:55 PDT 2019,408,lVMN_iO62Dc.mp4,everywhere_###_forest_###_building_###_atmosphere of earth_###_parking lot_###_garden_###_plant community_###_woodland_###_artificial landforms_###_road,{},{},"[""garden"",""artificial landforms"",""road""]"
2,54,6,Tue Sep 03 02:42:56 PDT 2019,Tue Sep 03 02:43:52 PDT 2019,56,lVMN_iO62Dc.mp4,everywhere_###_forest_###_building_###_atmosphere of earth_###_parking lot_###_garden_###_plant community_###_woodland_###_artificial landforms_###_road,None of the other tags are places in the video,{},"[""building"",""road""]"
2,55,10,Tue Sep 03 03:44:41 PDT 2019,Tue Sep 03 03:44:55 PDT 2019,14,lVMN_iO62Dc.mp4,everywhere_###_forest_###_building_###_atmosphere of earth_###_parking lot_###_garden_###_plant community_###_woodland_###_artificial landforms_###_road,{},{},"[""garden"",""building"",""parking lot""]"
2,56,1,Tue Sep 03 01:36:22 PDT 2019,Tue Sep 03 01:45:14 PDT 2019,532,lVMN_iO62Dc.mp4,everywhere_###_forest_###_building_###_atmosphere of earth_###_parking lot_###_garden_###_plant community_###_woodland_###_artificial landforms_###_road,"Another tag can be ""White House""",{},"[""road"",""parking lot""]"
2,57,13,Mon Sep 02 23:44:42 PDT 2019,Mon Sep 02 23:52:21 PDT 2019,459,lVMN_iO62Dc.mp4,everywhere_###_forest_###_building_###_atmosphere of earth_###_parking lot_###_garden_###_plant community_###_woodland_###_artificial landforms_###_road,{},{},"[""building"",""road"",""garden"",""parking lot""]"
2,58,14,Tue Sep 03 03:03:02 PDT 2019,Tue Sep 03 03:05:01 PDT 2019,119,lVMN_iO62Dc.mp4,everywhere_###_forest_###_building_###_atmosphere of earth_###_parking lot_###_garden_###_plant community_###_woodland_###_artificial landforms_###_road,None of the other categories fit the situation,{},"[""road""]"
2,59,4,Tue Sep 03 03:18:50 PDT 2019,Tue Sep 03 03:21:03 PDT 2019,133,lVMN_iO62Dc.mp4,everywhere_###_forest_###_building_###_atmosphere of earth_###_parking lot_###_garden_###_plant community_###_woodland_###_artificial landforms_###_road,{},{},"[""parking lot"",""building"",""road""]"
2,60,16,Tue Sep 03 02:25:42 PDT 2019,Tue Sep 03 02:32:35 PDT 2019,413,lVMN_iO62Dc.mp4,everywhere_###_forest_###_building_###_atmosphere of earth_###_parking lot_###_garden_###_plant community_###_woodland_###_artificial landforms_###_road,{},None seem appropriate to the video.,[]
16,61,13,Mon Sep 02 23:44:46 PDT 2019,Mon Sep 02 23:52:34 PDT 2019,468,lVMN_iO62Dc.mp4,backyard_###_land lot_###_street_###_plain_###_window_###_yard_###_pasture_###_vehicle door_###_earth,{},{},"[""vehicle door"",""window"",""street"",""yard""]"
16,62,12,Tue Sep 03 00:00:56 PDT 2019,Tue Sep 03 00:08:33 PDT 2019,457,lVMN_iO62Dc.mp4,backyard_###_land lot_###_street_###_plain_###_window_###_yard_###_pasture_###_vehicle door_###_earth,{},{},"[""window"",""vehicle door"",""land lot""]"
16,63,14,Tue Sep 03 03:15:00 PDT 2019,Tue Sep 03 03:16:59 PDT 2019,119,lVMN_iO62Dc.mp4,backyard_###_land lot_###_street_###_plain_###_window_###_yard_###_pasture_###_vehicle door_###_earth,None of the other categories fit the situation,{},"[""vehicle door"",""street""]"
16,64,11,Tue Sep 03 02:45:00 PDT 2019,Tue Sep 03 02:49:36 PDT 2019,276,lVMN_iO62Dc.mp4,backyard_###_land lot_###_street_###_plain_###_window_###_yard_###_pasture_###_vehicle door_###_earth,{},{},"[""yard"",""street"",""vehicle door""]"
16,65,2,Tue Sep 03 03:00:42 PDT 2019,Tue Sep 03 03:07:25 PDT 2019,403,lVMN_iO62Dc.mp4,backyard_###_land lot_###_street_###_plain_###_window_###_yard_###_pasture_###_vehicle door_###_earth,{},{},"[""yard"",""backyard"",""street""]"
16,66,18,Mon Sep 02 23:42:05 PDT 2019,Mon Sep 02 23:48:14 PDT 2019,369,lVMN_iO62Dc.mp4,backyard_###_land lot_###_street_###_plain_###_window_###_yard_###_pasture_###_vehicle door_###_earth,{},{},"[""earth"",""vehicle door"",""land lot""]"
16,67,17,Tue Sep 03 03:24:38 PDT 2019,Tue Sep 03 03:27:08 PDT 2019,150,lVMN_iO62Dc.mp4,backyard_###_land lot_###_street_###_plain_###_window_###_yard_###_pasture_###_vehicle door_###_earth,{},{},"[""backyard"",""land lot"",""street""]"
16,68,6,Tue Sep 03 02:29:46 PDT 2019,Tue Sep 03 02:34:48 PDT 2019,302,lVMN_iO62Dc.mp4,backyard_###_land lot_###_street_###_plain_###_window_###_yard_###_pasture_###_vehicle door_###_earth,None of the other tags are places in the video,{},"[""street""]"
16,69,1,Tue Sep 03 01:10:02 PDT 2019,Tue Sep 03 01:15:20 PDT 2019,318,lVMN_iO62Dc.mp4,backyard_###_land lot_###_street_###_plain_###_window_###_yard_###_pasture_###_vehicle door_###_earth,{},"The provided tags were too general.  ""White House"" should be more suitable.",[]
16,70,10,Tue Sep 03 03:45:08 PDT 2019,Tue Sep 03 03:45:17 PDT 2019,9,lVMN_iO62Dc.mp4,backyard_###_land lot_###_street_###_plain_###_window_###_yard_###_pasture_###_vehicle door_###_earth,{},{},"[""backyard"",""vehicle door"",""yard"",""window"",""street""]"
16,71,4,Tue Sep 03 02:03:08 PDT 2019,Tue Sep 03 02:07:08 PDT 2019,240,lVMN_iO62Dc.mp4,backyard_###_land lot_###_street_###_plain_###_window_###_yard_###_pasture_###_vehicle door_###_earth,{},{},"[""window"",""yard"",""vehicle door"",""street""]"
16,72,8,Tue Sep 03 03:14:25 PDT 2019,Tue Sep 03 03:16:24 PDT 2019,119,lVMN_iO62Dc.mp4,backyard_###_land lot_###_street_###_plain_###_window_###_yard_###_pasture_###_vehicle door_###_earth,{},{},"[""backyard"",""yard"",""street"",""earth""]"
16,73,16,Tue Sep 03 01:53:50 PDT 2019,Tue Sep 03 02:06:20 PDT 2019,750,lVMN_iO62Dc.mp4,backyard_###_land lot_###_street_###_plain_###_window_###_yard_###_pasture_###_vehicle door_###_earth,{},None seem appropriate for the video.,[]
16,74,3,Tue Sep 03 04:33:23 PDT 2019,Tue Sep 03 04:35:53 PDT 2019,150,lVMN_iO62Dc.mp4,backyard_###_land lot_###_street_###_plain_###_window_###_yard_###_pasture_###_vehicle door_###_earth,{},"There should be something about cars, coffee, and the president or Obama mentioned.",[]
16,75,7,Tue Sep 03 02:39:34 PDT 2019,Tue Sep 03 02:42:35 PDT 2019,181,lVMN_iO62Dc.mp4,backyard_###_land lot_###_street_###_plain_###_window_###_yard_###_pasture_###_vehicle door_###_earth,{},{},"[""street"",""vehicle door"",""window""]"
10,76,3,Tue Sep 03 04:33:26 PDT 2019,Tue Sep 03 04:36:04 PDT 2019,158,lVMN_iO62Dc.mp4,tent_###_house_###_landscape_###_jungle_###_ecosystem_###_farm_###_sky_###_meadow_###_grassland,{},"There should be something about cars, coffee, and the president or Obama mentioned.",[]
10,77,12,Tue Sep 03 00:00:57 PDT 2019,Tue Sep 03 00:09:04 PDT 2019,487,lVMN_iO62Dc.mp4,tent_###_house_###_landscape_###_jungle_###_ecosystem_###_farm_###_sky_###_meadow_###_grassland,"Nothing referring to street, cars, etc...",{},[]
10,78,14,Tue Sep 03 03:29:12 PDT 2019,Tue Sep 03 03:30:34 PDT 2019,82,lVMN_iO62Dc.mp4,tent_###_house_###_landscape_###_jungle_###_ecosystem_###_farm_###_sky_###_meadow_###_grassland,None of the other categories fit the situation,{},"[""landscape""]"
10,79,10,Tue Sep 03 03:41:06 PDT 2019,Tue Sep 03 03:41:23 PDT 2019,17,lVMN_iO62Dc.mp4,tent_###_house_###_landscape_###_jungle_###_ecosystem_###_farm_###_sky_###_meadow_###_grassland,{},{},"[""sky"",""landscape"",""house""]"
10,80,7,Tue Sep 03 03:07:51 PDT 2019,Tue Sep 03 03:10:40 PDT 2019,169,lVMN_iO62Dc.mp4,tent_###_house_###_landscape_###_jungle_###_ecosystem_###_farm_###_sky_###_meadow_###_grassland,there is nothing about the interview,there is nothing about the interview,[]
10,81,2,Tue Sep 03 03:06:12 PDT 2019,Tue Sep 03 03:11:03 PDT 2019,291,lVMN_iO62Dc.mp4,tent_###_house_###_landscape_###_jungle_###_ecosystem_###_farm_###_sky_###_meadow_###_grassland,{},Available tags are not relevant to video content,[]
10,82,6,Tue Sep 03 02:43:05 PDT 2019,Tue Sep 03 02:46:33 PDT 2019,208,lVMN_iO62Dc.mp4,tent_###_house_###_landscape_###_jungle_###_ecosystem_###_farm_###_sky_###_meadow_###_grassland,None of the other tags are places in the video,{},"[""landscape"",""house""]"
10,83,4,Tue Sep 03 02:51:48 PDT 2019,Tue Sep 03 02:54:07 PDT 2019,139,lVMN_iO62Dc.mp4,tent_###_house_###_landscape_###_jungle_###_ecosystem_###_farm_###_sky_###_meadow_###_grassland,{},{},"[""landscape"",""house"",""sky""]"
10,84,18,Mon Sep 02 23:42:07 PDT 2019,Mon Sep 02 23:48:44 PDT 2019,397,lVMN_iO62Dc.mp4,tent_###_house_###_landscape_###_jungle_###_ecosystem_###_farm_###_sky_###_meadow_###_grassland,{},{},"[""house"",""ecosystem"",""landscape""]"
10,85,16,Tue Sep 03 02:38:27 PDT 2019,Tue Sep 03 02:43:06 PDT 2019,279,lVMN_iO62Dc.mp4,tent_###_house_###_landscape_###_jungle_###_ecosystem_###_farm_###_sky_###_meadow_###_grassland,{},None seem appropriate to the video.,[]
10,86,11,Tue Sep 03 02:44:59 PDT 2019,Tue Sep 03 02:48:30 PDT 2019,211,lVMN_iO62Dc.mp4,tent_###_house_###_landscape_###_jungle_###_ecosystem_###_farm_###_sky_###_meadow_###_grassland,"This clip takes place on the grounds of the White House in Washington DC, so only the 'House' tag is remotely relevant.",{},"[""house""]"
10,87,1,Tue Sep 03 01:36:26 PDT 2019,Tue Sep 03 01:52:37 PDT 2019,971,lVMN_iO62Dc.mp4,tent_###_house_###_landscape_###_jungle_###_ecosystem_###_farm_###_sky_###_meadow_###_grassland,"Should include tags such as White House yard, parking lot, etc",{},"[""house"",""landscape""]"
10,88,8,Tue Sep 03 03:36:01 PDT 2019,Tue Sep 03 03:37:58 PDT 2019,117,lVMN_iO62Dc.mp4,tent_###_house_###_landscape_###_jungle_###_ecosystem_###_farm_###_sky_###_meadow_###_grassland,{},{},"[""sky"",""landscape"",""house""]"
10,89,17,Tue Sep 03 03:44:12 PDT 2019,Tue Sep 03 03:46:10 PDT 2019,118,lVMN_iO62Dc.mp4,tent_###_house_###_landscape_###_jungle_###_ecosystem_###_farm_###_sky_###_meadow_###_grassland,"none of the tags refer to whitehouse, washington dc, 1600 pennsylvania ave etc",{},"[""house""]"
