HITId,AssignmentId,WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.storageLink,Input.tags,Answer.nomore,Answer.notpossible,Answer.selectedtags_tags
1,13,11,Tue Sep 10 07:16:44 PDT 2019,Tue Sep 10 07:20:20 PDT 2019,216,j_70OVLHHPc.mp4,hair coloring_###_entertainment_###_auto show_###_event_###_communication_###_conversation_###_performance_###_advertising_###_film_###_acrobatics_###_public speaking_###_automotive lighting,{},{},"[""event"",""automotive lighting"",""auto show""]"
1,14,26,Tue Sep 10 07:16:40 PDT 2019,Tue Sep 10 07:22:59 PDT 2019,379,j_70OVLHHPc.mp4,hair coloring_###_entertainment_###_auto show_###_event_###_communication_###_conversation_###_performance_###_advertising_###_film_###_acrobatics_###_public speaking_###_automotive lighting,{},{},"[""automotive lighting"",""event"",""auto show""]"
1,15,4,Tue Sep 10 07:38:34 PDT 2019,Tue Sep 10 07:48:10 PDT 2019,576,j_70OVLHHPc.mp4,hair coloring_###_entertainment_###_auto show_###_event_###_communication_###_conversation_###_performance_###_advertising_###_film_###_acrobatics_###_public speaking_###_automotive lighting,{},{},"[""performance"",""auto show"",""automotive lighting""]"
4,16,12,Tue Sep 10 07:16:39 PDT 2019,Tue Sep 10 07:25:43 PDT 2019,544,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,other tags are not events or have no meaningful relevance to the content,{},"[""exhibition"",""presentation""]"
4,17,21,Tue Sep 10 07:24:27 PDT 2019,Tue Sep 10 07:26:40 PDT 2019,133,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""exhibition"",""convention"",""presentation""]"
4,18,20,Tue Sep 10 07:29:08 PDT 2019,Tue Sep 10 07:33:08 PDT 2019,240,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""convention"",""presentation"",""exhibition""]"
4,19,27,Tue Sep 10 07:19:02 PDT 2019,Tue Sep 10 07:38:21 PDT 2019,1159,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""product design"",""lighting"",""driving""]"
4,20,15,Tue Sep 10 07:16:52 PDT 2019,Tue Sep 10 07:19:38 PDT 2019,166,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""3d modeling"",""presentation"",""driving"",""product design"",""exhibition"",""convention""]"
4,21,19,Tue Sep 10 07:16:48 PDT 2019,Tue Sep 10 07:24:36 PDT 2019,468,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""driving"",""exhibition"",""presentation"",""product design""]"
4,22,3,Tue Sep 10 07:17:08 PDT 2019,Tue Sep 10 07:22:45 PDT 2019,337,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""driving"",""presentation"",""convention"",""exhibition"",""product design""]"
4,23,7,Tue Sep 10 07:17:11 PDT 2019,Tue Sep 10 07:21:56 PDT 2019,285,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""presentation"",""convention"",""exhibition"",""driving""]"
4,24,5,Tue Sep 10 07:20:34 PDT 2019,Tue Sep 10 07:22:35 PDT 2019,121,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""convention"",""exhibition"",""presentation""]"
4,25,8,Tue Sep 10 07:19:58 PDT 2019,Tue Sep 10 07:34:56 PDT 2019,898,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""convention"",""driving"",""presentation""]"
4,26,13,Tue Sep 10 07:20:33 PDT 2019,Tue Sep 10 07:35:22 PDT 2019,889,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""product design"",""exhibition"",""presentation""]"
4,27,10,Tue Sep 10 07:16:46 PDT 2019,Tue Sep 10 07:22:49 PDT 2019,363,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""exhibition"",""convention"",""lighting""]"
4,28,24,Tue Sep 10 07:16:32 PDT 2019,Tue Sep 10 07:17:05 PDT 2019,33,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""presentation"",""lighting"",""driving"",""product design"",""exhibition""]"
4,29,9,Tue Sep 10 07:19:25 PDT 2019,Tue Sep 10 07:23:10 PDT 2019,225,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""product design"",""presentation"",""convention""]"
4,30,25,Tue Sep 10 07:22:02 PDT 2019,Tue Sep 10 07:33:43 PDT 2019,701,j_70OVLHHPc.mp4,3d modeling_###_wing_###_smoking_###_aquarium lighting_###_product design_###_comedy_###_ceiling_###_lighting_###_digital compositing_###_convention_###_driving_###_presentation_###_exhibition,{},{},"[""convention"",""driving"",""exhibition"",""presentation""]"
6,31,14,Tue Sep 10 07:16:19 PDT 2019,Tue Sep 10 07:21:59 PDT 2019,340,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""news conference"",""entertainment"",""Silver Jubilee"",""presentation""]"
6,32,12,Tue Sep 10 07:20:26 PDT 2019,Tue Sep 10 07:28:44 PDT 2019,498,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,other tags are not events or have no meaningful relevance to the content,{},"[""Silver Jubilee""]"
6,33,6,Tue Sep 10 07:21:46 PDT 2019,Tue Sep 10 07:29:14 PDT 2019,448,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""communication"",""news conference""]"
6,34,3,Tue Sep 10 07:17:16 PDT 2019,Tue Sep 10 07:27:06 PDT 2019,590,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""entertainment"",""communication""]"
6,35,8,Tue Sep 10 07:16:31 PDT 2019,Tue Sep 10 07:21:44 PDT 2019,313,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""Silver Jubilee"",""communication"",""news conference"",""entertainment""]"
6,36,20,Tue Sep 10 07:38:34 PDT 2019,Tue Sep 10 07:46:36 PDT 2019,482,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""news conference"",""presentation"",""communication""]"
6,37,4,Tue Sep 10 07:19:07 PDT 2019,Tue Sep 10 07:24:27 PDT 2019,320,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""entertainment"",""presentation"",""communication""]"
6,38,10,Tue Sep 10 07:16:33 PDT 2019,Tue Sep 10 07:19:37 PDT 2019,184,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""presentation"",""entertainment"",""communication""]"
6,39,24,Tue Sep 10 07:17:34 PDT 2019,Tue Sep 10 07:17:45 PDT 2019,11,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""entertainment"",""news conference"",""communication""]"
6,40,5,Tue Sep 10 07:57:56 PDT 2019,Tue Sep 10 07:59:52 PDT 2019,116,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,none of the tags refer to interviewing or comedy,{},"[""Silver Jubilee""]"
6,41,26,Tue Sep 10 07:20:42 PDT 2019,Tue Sep 10 07:29:21 PDT 2019,519,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,The two chosen are the only two relevant as none of the other things are what the clip is about.,{},"[""entertainment""]"
6,42,21,Tue Sep 10 07:18:27 PDT 2019,Tue Sep 10 07:21:20 PDT 2019,173,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""presentation"",""entertainment"",""news conference""]"
6,43,11,Tue Sep 10 07:16:52 PDT 2019,Tue Sep 10 07:21:52 PDT 2019,300,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""presentation"",""entertainment"",""news conference""]"
6,44,7,Tue Sep 10 07:17:44 PDT 2019,Tue Sep 10 07:27:51 PDT 2019,607,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,No other tags are relevant because they don't refer to events in the clip.,{},"[""communication""]"
6,45,9,Tue Sep 10 07:19:26 PDT 2019,Tue Sep 10 07:23:35 PDT 2019,249,vuk9mP0Vz7M.mp4,Silver Jubilee_###_news conference_###_advertising_###_convention_###_communication_###_entertainment_###_film_###_games_###_singing_###_presentation,{},{},"[""presentation"",""news conference"",""communication""]"
10,46,24,Tue Sep 10 07:16:44 PDT 2019,Tue Sep 10 07:21:08 PDT 2019,264,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""conversation"",""public speaking"",""performance""]"
10,47,3,Tue Sep 10 07:17:13 PDT 2019,Tue Sep 10 07:25:14 PDT 2019,481,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""conversation"",""struggle"",""event""]"
10,48,14,Tue Sep 10 07:16:16 PDT 2019,Tue Sep 10 07:19:00 PDT 2019,164,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""conversation"",""public speaking""]"
10,49,13,Tue Sep 10 07:17:59 PDT 2019,Tue Sep 10 07:30:21 PDT 2019,742,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""conversation"",""public speaking"",""event"",""academic conference"",""struggle""]"
10,50,6,Tue Sep 10 07:17:05 PDT 2019,Tue Sep 10 07:26:17 PDT 2019,552,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""public speaking"",""struggle"",""conversation""]"
10,51,15,Tue Sep 10 07:20:14 PDT 2019,Tue Sep 10 07:23:21 PDT 2019,187,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},Video is about Molly Meldrum having issue interviewing prince Charles.,[]
10,52,25,Tue Sep 10 07:21:49 PDT 2019,Tue Sep 10 07:33:34 PDT 2019,705,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""public speaking"",""conversation"",""struggle""]"
10,53,7,Tue Sep 10 07:17:37 PDT 2019,Tue Sep 10 07:26:26 PDT 2019,529,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""conversation"",""public speaking"",""event""]"
10,54,9,Tue Sep 10 07:19:28 PDT 2019,Tue Sep 10 07:24:30 PDT 2019,302,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""conversation"",""struggle"",""event""]"
10,55,27,Tue Sep 10 07:16:17 PDT 2019,Tue Sep 10 07:35:33 PDT 2019,1156,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""conversation"",""public speaking"",""struggle""]"
10,56,10,Tue Sep 10 07:16:43 PDT 2019,Tue Sep 10 07:22:03 PDT 2019,320,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""struggle"",""conversation"",""event""]"
10,57,11,Tue Sep 10 07:16:35 PDT 2019,Tue Sep 10 07:18:06 PDT 2019,91,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""event"",""conversation"",""struggle""]"
10,58,8,Tue Sep 10 07:18:42 PDT 2019,Tue Sep 10 07:33:33 PDT 2019,891,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""struggle"",""conversation""]"
10,59,4,Tue Sep 10 07:19:28 PDT 2019,Tue Sep 10 07:35:30 PDT 2019,962,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,{},{},"[""conversation"",""public speaking""]"
10,60,12,Tue Sep 10 07:16:29 PDT 2019,Tue Sep 10 07:21:59 PDT 2019,330,vuk9mP0Vz7M.mp4,struggle_###_academic conference_###_public speaking_###_clothing_###_performance art_###_event_###_lighting_###_indoor games and sports_###_conversation_###_performance_###_digital compositing,other tags are not events or have no meaningful relevance to the content,{},"[""struggle""]"
11,61,8,Tue Sep 10 07:16:39 PDT 2019,Tue Sep 10 07:28:57 PDT 2019,738,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""driving"",""leisure"",""show""]"
11,62,24,Tue Sep 10 07:16:57 PDT 2019,Tue Sep 10 07:22:14 PDT 2019,317,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""act"",""leisure"",""driving"",""show""]"
11,63,14,Tue Sep 10 07:16:30 PDT 2019,Tue Sep 10 07:24:47 PDT 2019,497,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""leisure"",""driving"",""auto show"",""show"",""feature""]"
11,64,11,Tue Sep 10 07:16:48 PDT 2019,Tue Sep 10 07:21:11 PDT 2019,263,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""leisure"",""automotive lighting"",""driving""]"
11,65,13,Tue Sep 10 07:16:35 PDT 2019,Tue Sep 10 07:22:02 PDT 2019,327,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""auto show"",""show"",""feature"",""driving""]"
11,66,5,Tue Sep 10 07:23:03 PDT 2019,Tue Sep 10 07:24:28 PDT 2019,85,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,none of the tags refer to interviewing or filming etc,{},"[""driving""]"
11,67,7,Tue Sep 10 07:16:32 PDT 2019,Tue Sep 10 07:18:45 PDT 2019,133,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""driving"",""show"",""act""]"
11,68,6,Tue Sep 10 07:16:48 PDT 2019,Tue Sep 10 07:19:02 PDT 2019,134,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""leisure"",""auto show"",""driving""]"
11,69,20,Tue Sep 10 07:17:12 PDT 2019,Tue Sep 10 07:28:31 PDT 2019,679,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,No other tags are relevant to a short drive with the president or going for coffee,{},"[""driving"",""leisure""]"
11,70,9,Tue Sep 10 07:20:16 PDT 2019,Tue Sep 10 07:26:35 PDT 2019,379,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""driving"",""leisure"",""morning""]"
11,71,15,Tue Sep 10 07:16:50 PDT 2019,Tue Sep 10 07:18:39 PDT 2019,109,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""auto show"",""show"",""feature"",""leisure"",""driving""]"
11,72,2,Tue Sep 10 07:36:25 PDT 2019,Tue Sep 10 07:56:08 PDT 2019,1183,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""show"",""driving"",""leisure""]"
11,73,10,Tue Sep 10 07:16:30 PDT 2019,Tue Sep 10 07:18:34 PDT 2019,124,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""show"",""feature"",""auto show""]"
11,74,26,Tue Sep 10 07:16:41 PDT 2019,Tue Sep 10 07:25:10 PDT 2019,509,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,It's a tv show and this one is with President Obama. No other tags seem relevant other than the 2 I chose.,{},"[""driving"",""show""]"
11,75,12,Tue Sep 10 07:16:15 PDT 2019,Tue Sep 10 07:18:11 PDT 2019,116,lVMN_iO62Dc.mp4,feature_###_show_###_act_###_boating_###_driving_###_evening_###_leisure_###_auto show_###_morning_###_wedding_###_automotive lighting_###_vacation,{},{},"[""morning"",""show"",""driving""]"
7,76,12,Tue Sep 10 07:58:30 PDT 2019,Tue Sep 10 08:06:35 PDT 2019,485,lVMN_iO62Dc.mp4,Comedians in Cars Getting Coffee_###_Oh my God_###_meeting_###_camping_###_adventure_###_landscaping_###_event_###_freezing_###_parking_###_conversation_###_ceremony,{},{},"[""Comedians in Cars Getting Coffee"",""conversation"",""meeting""]"
7,77,7,Tue Sep 10 07:17:06 PDT 2019,Tue Sep 10 07:21:40 PDT 2019,274,lVMN_iO62Dc.mp4,Comedians in Cars Getting Coffee_###_Oh my God_###_meeting_###_camping_###_adventure_###_landscaping_###_event_###_freezing_###_parking_###_conversation_###_ceremony,{},{},"[""Comedians in Cars Getting Coffee"",""parking"",""conversation"",""meeting""]"
7,78,9,Tue Sep 10 07:19:20 PDT 2019,Tue Sep 10 07:21:30 PDT 2019,130,lVMN_iO62Dc.mp4,Comedians in Cars Getting Coffee_###_Oh my God_###_meeting_###_camping_###_adventure_###_landscaping_###_event_###_freezing_###_parking_###_conversation_###_ceremony,{},{},"[""Comedians in Cars Getting Coffee"",""parking"",""meeting""]"
7,79,8,Tue Sep 10 07:16:40 PDT 2019,Tue Sep 10 07:30:01 PDT 2019,801,lVMN_iO62Dc.mp4,Comedians in Cars Getting Coffee_###_Oh my God_###_meeting_###_camping_###_adventure_###_landscaping_###_event_###_freezing_###_parking_###_conversation_###_ceremony,{},{},"[""Comedians in Cars Getting Coffee"",""meeting"",""parking""]"
7,80,13,Tue Sep 10 07:21:13 PDT 2019,Tue Sep 10 07:38:29 PDT 2019,1036,lVMN_iO62Dc.mp4,Comedians in Cars Getting Coffee_###_Oh my God_###_meeting_###_camping_###_adventure_###_landscaping_###_event_###_freezing_###_parking_###_conversation_###_ceremony,{},{},"[""meeting"",""conversation"",""Comedians in Cars Getting Coffee""]"
7,81,4,Tue Sep 10 07:19:17 PDT 2019,Tue Sep 10 07:30:03 PDT 2019,646,lVMN_iO62Dc.mp4,Comedians in Cars Getting Coffee_###_Oh my God_###_meeting_###_camping_###_adventure_###_landscaping_###_event_###_freezing_###_parking_###_conversation_###_ceremony,{},{},"[""Comedians in Cars Getting Coffee"",""conversation"",""event""]"
7,82,24,Tue Sep 10 07:16:43 PDT 2019,Tue Sep 10 07:20:43 PDT 2019,240,lVMN_iO62Dc.mp4,Comedians in Cars Getting Coffee_###_Oh my God_###_meeting_###_camping_###_adventure_###_landscaping_###_event_###_freezing_###_parking_###_conversation_###_ceremony,{},{},"[""conversation"",""meeting"",""Comedians in Cars Getting Coffee"",""landscaping""]"
