HITId,AssignmentId,WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.storageLink,Input.tags,Answer.nomore,Answer.notpossible,Answer.selectedtags_tags
21,11,17,Mon Sep 02 14:01:14 PDT 2019,Mon Sep 02 14:03:35 PDT 2019,141,j_70OVLHHPc.mp4,passenger_###_3d modeling_###_official_###_visual effects_###_crowd_###_emotion_###_professional_###_laughter,{},{},"[""3d modeling"",""official"",""professional""]"
21,12,21,Mon Sep 02 14:00:18 PDT 2019,Mon Sep 02 14:01:33 PDT 2019,75,j_70OVLHHPc.mp4,passenger_###_3d modeling_###_official_###_visual effects_###_crowd_###_emotion_###_professional_###_laughter,None of the other tags describe a person relevant to the video,{},"[""passenger""]"
21,13,19,Mon Sep 02 13:59:52 PDT 2019,Mon Sep 02 14:07:15 PDT 2019,443,j_70OVLHHPc.mp4,passenger_###_3d modeling_###_official_###_visual effects_###_crowd_###_emotion_###_professional_###_laughter,{},{},"[""professional"",""crowd"",""passenger"",""visual effects""]"
21,14,1,Mon Sep 02 13:59:30 PDT 2019,Mon Sep 02 14:05:48 PDT 2019,378,j_70OVLHHPc.mp4,passenger_###_3d modeling_###_official_###_visual effects_###_crowd_###_emotion_###_professional_###_laughter,none of the other tags refer to the content of the video,{},"[""professional"",""passenger""]"
21,15,12,Mon Sep 02 14:20:20 PDT 2019,Mon Sep 02 14:33:53 PDT 2019,813,j_70OVLHHPc.mp4,passenger_###_3d modeling_###_official_###_visual effects_###_crowd_###_emotion_###_professional_###_laughter,{},{},"[""crowd"",""professional"",""official""]"
3,16,15,Mon Sep 02 14:09:40 PDT 2019,Mon Sep 02 14:13:30 PDT 2019,230,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""audience"",""person"",""consumers""]"
3,17,3,Mon Sep 02 14:00:02 PDT 2019,Mon Sep 02 14:16:04 PDT 2019,962,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""consumers"",""person"",""audience""]"
3,18,18,Mon Sep 02 13:59:41 PDT 2019,Mon Sep 02 14:10:58 PDT 2019,677,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""audience"",""person"",""consumers""]"
3,19,17,Mon Sep 02 14:01:46 PDT 2019,Mon Sep 02 14:16:34 PDT 2019,888,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""audience"",""consumers"",""product""]"
3,20,10,Mon Sep 02 14:01:09 PDT 2019,Mon Sep 02 14:04:05 PDT 2019,176,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""product"",""person"",""consumers""]"
3,21,12,Mon Sep 02 14:17:52 PDT 2019,Mon Sep 02 14:20:18 PDT 2019,146,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""consumers"",""person"",""audience""]"
3,22,1,Mon Sep 02 14:06:29 PDT 2019,Mon Sep 02 14:13:53 PDT 2019,444,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,none of the other tags refer to people relevant to the content of the video,{},"[""person""]"
3,23,6,Mon Sep 02 14:16:13 PDT 2019,Mon Sep 02 14:17:20 PDT 2019,67,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""special effects"",""facial expression"",""speech"",""product"",""consumers"",""audience"",""person""]"
3,24,14,Mon Sep 02 14:21:04 PDT 2019,Mon Sep 02 14:28:18 PDT 2019,434,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""person"",""audience"",""facial expression"",""special effects"",""product"",""consumers"",""speech""]"
3,25,7,Mon Sep 02 14:01:44 PDT 2019,Mon Sep 02 14:11:10 PDT 2019,566,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""product"",""audience"",""special effects"",""consumers"",""speech""]"
3,26,21,Mon Sep 02 14:00:43 PDT 2019,Mon Sep 02 14:09:23 PDT 2019,520,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""consumers"",""person"",""audience""]"
3,27,13,Mon Sep 02 14:03:04 PDT 2019,Mon Sep 02 14:20:39 PDT 2019,1055,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""special effects"",""person"",""speech"",""product"",""audience"",""facial expression"",""consumers""]"
3,28,2,Mon Sep 02 14:15:01 PDT 2019,Mon Sep 02 14:17:14 PDT 2019,133,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""audience"",""product"",""special effects"",""consumers""]"
3,29,4,Mon Sep 02 14:16:03 PDT 2019,Mon Sep 02 14:17:52 PDT 2019,109,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""audience"",""person"",""consumers""]"
3,30,9,Mon Sep 02 13:59:53 PDT 2019,Mon Sep 02 14:06:18 PDT 2019,385,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,doesn't mention any other people,{},"[""consumers""]"
20,31,7,Mon Sep 02 14:01:57 PDT 2019,Mon Sep 02 14:21:10 PDT 2019,1153,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""veteran"",""presenter dude"",""person"",""king"",""diplomat""]"
20,32,9,Mon Sep 02 14:00:50 PDT 2019,Mon Sep 02 14:08:50 PDT 2019,480,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""Meldrum"",""presenter dude"",""person""]"
20,33,20,Mon Sep 02 14:16:49 PDT 2019,Mon Sep 02 14:17:03 PDT 2019,14,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""diplomat"",""person"",""king""]"
20,34,8,Mon Sep 02 14:00:19 PDT 2019,Mon Sep 02 14:03:35 PDT 2019,196,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,"Some of the tags refer to people but none other than ""Meldrum"" and the general tag ""Person"" have anything to do with the clip.",{},"[""Meldrum"",""person""]"
20,35,12,Mon Sep 02 14:13:21 PDT 2019,Mon Sep 02 14:15:11 PDT 2019,110,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""diplomat"",""presenter dude"",""person""]"
20,36,18,Mon Sep 02 13:59:25 PDT 2019,Mon Sep 02 14:02:40 PDT 2019,195,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""Meldrum"",""diplomat"",""presenter dude"",""person"",""king""]"
20,37,15,Mon Sep 02 14:09:32 PDT 2019,Mon Sep 02 14:13:22 PDT 2019,230,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""presenter dude"",""person"",""king"",""Meldrum""]"
20,38,17,Mon Sep 02 14:01:43 PDT 2019,Mon Sep 02 14:08:36 PDT 2019,413,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""Meldrum"",""king"",""presenter dude""]"
20,39,1,Mon Sep 02 14:09:00 PDT 2019,Mon Sep 02 14:17:02 PDT 2019,482,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""diplomat"",""person"",""Meldrum""]"
20,40,14,Mon Sep 02 14:20:43 PDT 2019,Mon Sep 02 14:23:03 PDT 2019,140,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""king"",""Meldrum"",""presenter dude"",""person""]"
20,41,16,Mon Sep 02 14:04:03 PDT 2019,Mon Sep 02 14:05:56 PDT 2019,113,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""Meldrum"",""person"",""king"",""veteran""]"
20,42,3,Mon Sep 02 13:59:35 PDT 2019,Mon Sep 02 14:01:45 PDT 2019,130,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""person"",""diplomat"",""presenter dude""]"
20,43,10,Mon Sep 02 14:01:15 PDT 2019,Mon Sep 02 14:10:40 PDT 2019,565,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""diplomat"",""presenter dude"",""person""]"
20,44,21,Mon Sep 02 14:00:20 PDT 2019,Mon Sep 02 14:02:14 PDT 2019,114,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""diplomat"",""person"",""king""]"
20,45,4,Mon Sep 02 14:19:37 PDT 2019,Mon Sep 02 14:21:36 PDT 2019,119,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""Meldrum"",""person"",""presenter dude"",""diplomat""]"
8,46,15,Mon Sep 02 14:12:56 PDT 2019,Mon Sep 02 14:16:02 PDT 2019,186,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""newscaster"",""orator"",""audience""]"
8,47,16,Mon Sep 02 14:21:21 PDT 2019,Mon Sep 02 14:23:19 PDT 2019,118,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""orator"",""newscaster"",""Bonnie Hunt""]"
8,48,19,Mon Sep 02 14:00:07 PDT 2019,Mon Sep 02 14:15:14 PDT 2019,907,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""newscaster"",""job"",""orator""]"
8,49,10,Mon Sep 02 14:01:13 PDT 2019,Mon Sep 02 14:08:34 PDT 2019,441,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""audience"",""professional"",""newscaster"",""orator""]"
8,50,6,Mon Sep 02 14:14:52 PDT 2019,Mon Sep 02 14:15:19 PDT 2019,27,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""mr"",""professional"",""newscaster"",""orator""]"
8,51,20,Mon Sep 02 14:18:49 PDT 2019,Mon Sep 02 14:19:02 PDT 2019,13,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""orator"",""newscaster"",""audience""]"
8,52,1,Mon Sep 02 14:01:59 PDT 2019,Mon Sep 02 14:11:29 PDT 2019,570,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,other people tags have no meaningful relevance to the content,{},"[""professional""]"
8,53,7,Mon Sep 02 14:01:45 PDT 2019,Mon Sep 02 14:11:36 PDT 2019,591,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""expert"",""orator"",""audience"",""professional"",""newscaster"",""master""]"
8,54,3,Mon Sep 02 13:59:57 PDT 2019,Mon Sep 02 14:12:34 PDT 2019,757,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""Bonnie Hunt"",""job"",""newscaster""]"
8,55,9,Mon Sep 02 14:02:11 PDT 2019,Mon Sep 02 14:11:12 PDT 2019,541,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,doesn't mention Molly meldrum or prince charles,{},[]
8,56,18,Mon Sep 02 13:59:44 PDT 2019,Mon Sep 02 14:09:22 PDT 2019,578,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""orator"",""professional"",""audience""]"
8,57,21,Mon Sep 02 14:00:23 PDT 2019,Mon Sep 02 14:02:48 PDT 2019,145,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""orator"",""newscaster"",""professional""]"
8,58,12,Mon Sep 02 14:18:02 PDT 2019,Mon Sep 02 14:28:33 PDT 2019,631,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""newscaster"",""executive officer"",""professional""]"
8,59,4,Mon Sep 02 14:17:00 PDT 2019,Mon Sep 02 14:19:36 PDT 2019,156,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""mr"",""professional"",""newscaster"",""Bonnie Hunt""]"
8,60,17,Mon Sep 02 14:01:46 PDT 2019,Mon Sep 02 14:16:51 PDT 2019,905,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""professional"",""newscaster"",""job""]"
7,61,7,Mon Sep 02 14:01:58 PDT 2019,Mon Sep 02 14:21:34 PDT 2019,1176,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""investor"",""politician"",""entrepreneur"",""Charles"",""speaker"",""newsreader""]"
7,62,21,Mon Sep 02 14:00:21 PDT 2019,Mon Sep 02 14:02:32 PDT 2019,131,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""politician"",""entrepreneur"",""speaker"",""newsreader"",""Harry Miller"",""Charles""]"
7,63,8,Mon Sep 02 14:00:26 PDT 2019,Mon Sep 02 14:15:42 PDT 2019,916,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""Charles"",""politician"",""facial expression""]"
7,64,6,Mon Sep 02 14:04:43 PDT 2019,Mon Sep 02 14:07:05 PDT 2019,142,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""politician"",""facial expression"",""speaker"",""Harry Miller"",""Charles""]"
7,65,3,Mon Sep 02 13:59:52 PDT 2019,Mon Sep 02 14:09:57 PDT 2019,605,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""politician"",""Charles"",""newsreader""]"
7,66,12,Mon Sep 02 14:23:10 PDT 2019,Mon Sep 02 14:37:33 PDT 2019,863,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""speaker"",""Charles"",""newsreader"",""politician""]"
7,67,17,Mon Sep 02 14:01:42 PDT 2019,Mon Sep 02 14:07:22 PDT 2019,340,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""Charles"",""speaker"",""politician"",""newsreader""]"
7,68,19,Mon Sep 02 14:00:04 PDT 2019,Mon Sep 02 14:13:22 PDT 2019,798,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""politician"",""speaker"",""newsreader"",""Charles""]"
7,69,1,Mon Sep 02 13:59:23 PDT 2019,Mon Sep 02 14:01:13 PDT 2019,110,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""politician"",""Charles"",""Harry Miller""]"
7,70,4,Mon Sep 02 14:16:28 PDT 2019,Mon Sep 02 14:18:29 PDT 2019,121,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""Charles"",""Harry Miller"",""counselor"",""politician"",""speaker""]"
7,71,15,Mon Sep 02 14:09:45 PDT 2019,Mon Sep 02 14:13:33 PDT 2019,228,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""Harry Miller"",""Charles"",""politician"",""speaker"",""newsreader""]"
7,72,9,Mon Sep 02 14:14:53 PDT 2019,Mon Sep 02 14:16:44 PDT 2019,111,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""newsreader"",""Charles"",""speaker""]"
7,73,22,Mon Sep 02 13:59:45 PDT 2019,Mon Sep 02 14:15:22 PDT 2019,937,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""Charles"",""newsreader"",""politician""]"
7,74,18,Mon Sep 02 13:59:31 PDT 2019,Mon Sep 02 14:05:25 PDT 2019,354,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""Harry Miller"",""politician"",""newsreader""]"
7,75,10,Mon Sep 02 14:01:10 PDT 2019,Mon Sep 02 14:05:31 PDT 2019,261,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""politician"",""facial expression"",""Charles"",""newsreader"",""speaker""]"
14,76,17,Mon Sep 02 14:01:15 PDT 2019,Mon Sep 02 14:03:52 PDT 2019,157,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""Australian"",""prince"",""journalist""]"
14,77,12,Mon Sep 02 14:00:11 PDT 2019,Mon Sep 02 14:02:25 PDT 2019,134,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""prince"",""business executive"",""journalist""]"
14,78,14,Mon Sep 02 14:20:55 PDT 2019,Mon Sep 02 14:24:54 PDT 2019,239,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""journalist"",""Australian"",""prince""]"
14,79,9,Mon Sep 02 14:07:32 PDT 2019,Mon Sep 02 14:12:18 PDT 2019,286,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""prince"",""Australian"",""journalist""]"
14,80,3,Mon Sep 02 13:59:46 PDT 2019,Mon Sep 02 14:05:08 PDT 2019,322,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""Australian"",""Peter"",""journalist"",""prince""]"
14,81,18,Mon Sep 02 13:59:38 PDT 2019,Mon Sep 02 14:12:09 PDT 2019,751,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""spokesperson"",""journalist"",""prince""]"
14,82,19,Mon Sep 02 13:59:49 PDT 2019,Mon Sep 02 14:05:19 PDT 2019,330,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""Peter"",""prince"",""journalist""]"
14,83,21,Mon Sep 02 14:00:24 PDT 2019,Mon Sep 02 14:03:04 PDT 2019,160,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""prince"",""journalist"",""spokesperson""]"
14,84,10,Mon Sep 02 14:01:13 PDT 2019,Mon Sep 02 14:09:04 PDT 2019,471,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""journalist"",""spokesperson"",""prince""]"
14,85,16,Mon Sep 02 14:17:14 PDT 2019,Mon Sep 02 14:19:07 PDT 2019,113,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""spokesperson"",""journalist"",""prince"",""Australian""]"
14,86,1,Mon Sep 02 13:59:31 PDT 2019,Mon Sep 02 14:06:19 PDT 2019,408,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""journalist"",""prince"",""Australian""]"
14,87,4,Mon Sep 02 14:23:48 PDT 2019,Mon Sep 02 14:33:56 PDT 2019,608,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""journalist"",""prince"",""Australian"",""Peter""]"
14,88,7,Mon Sep 02 14:01:42 PDT 2019,Mon Sep 02 14:10:05 PDT 2019,503,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""motivational speaker"",""spokesperson"",""journalist"",""Australian"",""business executive"",""prince"",""salaryman""]"
14,89,15,Mon Sep 02 14:21:02 PDT 2019,Mon Sep 02 14:26:17 PDT 2019,315,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""Peter"",""prince"",""journalist"",""Australian""]"
