HITId,AssignmentId,WorkerId,AcceptTime,SubmitTime,WorkTimeInSeconds,Input.storageLink,Input.tags,Answer.nomore,Answer.notpossible,Answer.selectedtags_tags
9,22,14,Mon Nov 25 00:57:51 PST 2019,Mon Nov 25 00:58:04 PST 2019,13,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""product"",""special effects"",""consumers""]"
9,23,18,Mon Nov 25 01:01:04 PST 2019,Mon Nov 25 01:03:52 PST 2019,168,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""person"",""speech"",""facial expression"",""product"",""consumers""]"
9,24,12,Mon Nov 25 02:25:23 PST 2019,Mon Nov 25 02:25:49 PST 2019,26,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""person"",""audience"",""consumers""]"
9,25,15,Mon Nov 25 01:03:07 PST 2019,Mon Nov 25 01:04:48 PST 2019,101,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""consumers"",""person"",""speech"",""product"",""special effects""]"
9,26,17,Mon Nov 25 02:04:23 PST 2019,Mon Nov 25 02:15:29 PST 2019,666,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,None of the other tags describe a person relevant to the video,{},[]
9,27,4,Mon Nov 25 01:45:32 PST 2019,Mon Nov 25 01:47:59 PST 2019,147,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""product"",""consumers"",""special effects""]"
9,28,1,Mon Nov 25 02:38:44 PST 2019,Mon Nov 25 02:41:12 PST 2019,148,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""person"",""audience"",""consumers""]"
9,29,2,Mon Nov 25 00:48:35 PST 2019,Mon Nov 25 00:56:38 PST 2019,483,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""consumers"",""audience"",""facial expression"",""person"",""speech""]"
9,30,6,Mon Nov 25 01:18:50 PST 2019,Mon Nov 25 01:24:32 PST 2019,342,j_70OVLHHPc.mp4,consumers_###_sign language_###_person_###_audience_###_product_###_special effects_###_speech_###_facial expression,{},{},"[""product"",""person"",""consumers""]"
19,31,5,Mon Nov 25 00:47:50 PST 2019,Mon Nov 25 01:01:19 PST 2019,809,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""Meldrum"",""diplomat"",""king""]"
19,32,17,Mon Nov 25 02:04:09 PST 2019,Mon Nov 25 02:12:40 PST 2019,511,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""king"",""person"",""presenter dude""]"
19,33,12,Mon Nov 25 02:25:24 PST 2019,Mon Nov 25 02:26:14 PST 2019,50,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""person"",""diplomat"",""presenter dude""]"
19,34,4,Mon Nov 25 02:06:18 PST 2019,Mon Nov 25 02:08:14 PST 2019,116,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""Meldrum"",""person"",""king""]"
19,35,8,Mon Nov 25 01:19:21 PST 2019,Mon Nov 25 01:23:40 PST 2019,259,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""person"",""Meldrum"",""king""]"
19,36,6,Mon Nov 25 01:38:15 PST 2019,Mon Nov 25 01:52:32 PST 2019,857,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""presenter dude"",""Meldrum"",""diplomat"",""king"",""person""]"
19,37,16,Mon Nov 25 03:18:59 PST 2019,Mon Nov 25 03:27:06 PST 2019,487,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},"""Meldrum"" and maybe ""Presenter Dude"" are relevant, but the other tags aren't something you'd list as a tag for this video.",[]
19,38,14,Mon Nov 25 00:59:07 PST 2019,Mon Nov 25 01:00:37 PST 2019,90,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,no more references to charles or interview,{},"[""person"",""diplomat""]"
19,39,7,Mon Nov 25 02:04:54 PST 2019,Mon Nov 25 02:07:50 PST 2019,176,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""person"",""Meldrum"",""presenter dude""]"
19,40,15,Mon Nov 25 01:04:46 PST 2019,Mon Nov 25 01:22:26 PST 2019,1060,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""presenter dude"",""person"",""king""]"
19,41,2,Mon Nov 25 00:49:41 PST 2019,Mon Nov 25 01:08:38 PST 2019,1137,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""person"",""Meldrum"",""king"",""presenter dude"",""diplomat""]"
19,42,1,Mon Nov 25 02:38:51 PST 2019,Mon Nov 25 02:44:25 PST 2019,334,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""person"",""Meldrum"",""diplomat"",""king"",""presenter dude""]"
19,43,13,Mon Nov 25 03:26:34 PST 2019,Mon Nov 25 03:31:25 PST 2019,291,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},{},"[""king"",""Meldrum"",""presenter dude""]"
19,44,19,Mon Nov 25 03:34:28 PST 2019,Mon Nov 25 03:44:16 PST 2019,588,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,{},"newscaster, Prince of Wales, helper",[]
19,45,20,Mon Nov 25 00:53:31 PST 2019,Mon Nov 25 00:54:49 PST 2019,78,vuk9mP0Vz7M.mp4,Meldrum_###_presenter dude_###_king_###_veteran_###_person_###_prosecutor_###_musical ensemble_###_product_###_singing_###_diplomat,the rest of the tags are unrelated,{},"[""presenter dude"",""person""]"
8,46,16,Mon Nov 25 03:23:06 PST 2019,Mon Nov 25 03:30:19 PST 2019,433,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},"There's a ""newscaster"" in this video, but the rest of these tags aren't really referring to people in this video for the subject.",[]
8,47,15,Mon Nov 25 01:00:32 PST 2019,Mon Nov 25 01:01:38 PST 2019,66,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""newscaster"",""mr"",""job"",""professional""]"
8,48,7,Mon Nov 25 02:05:03 PST 2019,Mon Nov 25 02:11:57 PST 2019,414,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""newscaster"",""job"",""orator"",""professional""]"
8,49,17,Mon Nov 25 02:33:30 PST 2019,Mon Nov 25 02:39:52 PST 2019,382,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,None of the other tags describe a person relevant to the video,{},"[""newscaster"",""professional""]"
8,50,12,Mon Nov 25 02:25:40 PST 2019,Mon Nov 25 02:30:48 PST 2019,308,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""executive officer"",""newscaster"",""orator""]"
8,51,4,Mon Nov 25 02:10:06 PST 2019,Mon Nov 25 02:12:14 PST 2019,128,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""newscaster"",""job"",""orator""]"
8,52,8,Mon Nov 25 01:19:28 PST 2019,Mon Nov 25 01:37:58 PST 2019,1110,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""job"",""newscaster"",""expert"",""professional""]"
8,53,5,Mon Nov 25 00:47:44 PST 2019,Mon Nov 25 00:56:52 PST 2019,548,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,"This video is primarily about an interview between Prince Charles & a tv journalist, and it's missing most of the obvious tags relevant to those two people.",{},"[""newscaster""]"
8,54,19,Mon Nov 25 03:16:45 PST 2019,Mon Nov 25 03:22:51 PST 2019,366,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,No other tags describe it well. Prince of Wales.,{},"[""newscaster""]"
8,55,1,Mon Nov 25 02:38:57 PST 2019,Mon Nov 25 02:49:36 PST 2019,639,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""newscaster"",""mr"",""audience"",""professional""]"
8,56,6,Mon Nov 25 01:30:40 PST 2019,Mon Nov 25 01:41:52 PST 2019,672,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""orator"",""newscaster"",""job""]"
8,57,20,Mon Nov 25 00:53:55 PST 2019,Mon Nov 25 01:00:23 PST 2019,388,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,the other tags are not relevant to the video clip,{},"[""newscaster""]"
8,58,13,Mon Nov 25 03:04:35 PST 2019,Mon Nov 25 03:07:02 PST 2019,147,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""orator"",""newscaster"",""Bonnie Hunt""]"
8,59,2,Mon Nov 25 00:49:25 PST 2019,Mon Nov 25 01:06:05 PST 2019,1000,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""job"",""newscaster"",""professional"",""orator"",""mr""]"
8,60,14,Mon Nov 25 00:57:28 PST 2019,Mon Nov 25 00:57:51 PST 2019,23,vuk9mP0Vz7M.mp4,master_###_Bonnie Hunt_###_mr_###_newscaster_###_job_###_professional_###_executive officer_###_orator_###_expert_###_audience,{},{},"[""audience"",""newscaster"",""orator""]"
3,61,19,Mon Nov 25 03:27:50 PST 2019,Mon Nov 25 03:34:25 PST 2019,395,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,No other tags describe it well. Prince of Wales,{},"[""Charles"",""speaker""]"
3,62,12,Mon Nov 25 02:25:38 PST 2019,Mon Nov 25 02:30:31 PST 2019,293,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""newsreader"",""Charles"",""Harry Miller"",""politician""]"
3,63,15,Mon Nov 25 01:04:48 PST 2019,Mon Nov 25 01:18:03 PST 2019,795,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""newsreader"",""facial expression"",""Charles"",""speaker""]"
3,64,18,Mon Nov 25 00:58:30 PST 2019,Mon Nov 25 01:01:00 PST 2019,150,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""politician"",""speaker"",""Charles"",""facial expression""]"
3,65,17,Mon Nov 25 02:33:32 PST 2019,Mon Nov 25 02:40:27 PST 2019,415,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""Charles"",""speaker"",""newsreader""]"
3,66,8,Mon Nov 25 01:29:31 PST 2019,Mon Nov 25 01:41:09 PST 2019,698,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""speaker"",""politician"",""newsreader"",""Charles""]"
3,67,5,Mon Nov 25 01:08:52 PST 2019,Mon Nov 25 01:18:39 PST 2019,587,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""Charles"",""politician"",""newsreader""]"
3,68,6,Mon Nov 25 01:41:52 PST 2019,Mon Nov 25 01:56:41 PST 2019,889,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""Charles"",""newsreader"",""Harry Miller"",""politician"",""speaker""]"
3,69,14,Mon Nov 25 00:53:32 PST 2019,Mon Nov 25 00:53:52 PST 2019,20,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""speaker"",""Charles"",""politician""]"
3,70,4,Mon Nov 25 01:24:42 PST 2019,Mon Nov 25 01:28:23 PST 2019,221,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""facial expression"",""Harry Miller"",""Charles""]"
3,71,1,Mon Nov 25 02:38:51 PST 2019,Mon Nov 25 02:44:00 PST 2019,309,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""Harry Miller"",""speaker"",""Charles"",""newsreader"",""politician""]"
3,72,16,Mon Nov 25 03:04:45 PST 2019,Mon Nov 25 03:20:45 PST 2019,960,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},"Other than ""Charles"", maybe ""Facial Expression"", possibly ""Politician"", these don't really seem like relevant tags for this video.",[]
3,73,13,Mon Nov 25 03:17:14 PST 2019,Mon Nov 25 03:19:09 PST 2019,115,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""Harry Miller"",""Charles"",""newsreader"",""speaker""]"
3,74,7,Mon Nov 25 02:04:55 PST 2019,Mon Nov 25 02:08:15 PST 2019,200,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""Charles"",""politician"",""newsreader""]"
3,75,20,Mon Nov 25 00:53:43 PST 2019,Mon Nov 25 00:57:09 PST 2019,206,vuk9mP0Vz7M.mp4,Charles_###_counselor_###_Harry Miller_###_newsreader_###_facial expression_###_fictional character_###_investor_###_speaker_###_entrepreneur_###_politician,{},{},"[""newsreader"",""counselor"",""Charles"",""politician""]"
23,76,15,Mon Nov 25 00:56:56 PST 2019,Mon Nov 25 00:57:41 PST 2019,45,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""prince"",""journalist"",""Australian"",""Peter"",""business executive"",""spokesperson""]"
23,77,1,Mon Nov 25 02:38:55 PST 2019,Mon Nov 25 02:47:48 PST 2019,533,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""spokesperson"",""Australian"",""journalist"",""motivational speaker"",""prince""]"
23,78,2,Mon Nov 25 00:48:59 PST 2019,Mon Nov 25 01:01:31 PST 2019,752,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""journalist"",""prince"",""spokesperson"",""Australian""]"
23,79,8,Mon Nov 25 01:41:09 PST 2019,Mon Nov 25 01:54:59 PST 2019,830,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""Australian"",""journalist"",""prince""]"
23,80,17,Mon Nov 25 02:04:21 PST 2019,Mon Nov 25 02:15:15 PST 2019,654,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""journalist"",""spokesperson"",""prince""]"
23,81,14,Mon Nov 25 00:58:24 PST 2019,Mon Nov 25 00:59:06 PST 2019,42,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""spokesperson"",""Australian"",""prince""]"
23,82,20,Mon Nov 25 00:53:35 PST 2019,Mon Nov 25 00:55:04 PST 2019,89,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""Australian"",""journalist"",""prince""]"
23,83,12,Mon Nov 25 02:25:54 PST 2019,Mon Nov 25 02:33:17 PST 2019,443,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""business executive"",""journalist"",""Peter"",""prince""]"
23,84,7,Mon Nov 25 02:04:52 PST 2019,Mon Nov 25 02:06:56 PST 2019,124,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""Peter"",""journalist"",""prince"",""Australian""]"
23,85,13,Mon Nov 25 03:22:53 PST 2019,Mon Nov 25 03:24:43 PST 2019,110,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""Peter"",""journalist"",""Australian""]"
23,86,19,Mon Nov 25 03:25:32 PST 2019,Mon Nov 25 03:32:22 PST 2019,410,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,No other tags describe it well. Prince of Wales.,{},"[""prince"",""journalist""]"
23,87,5,Mon Nov 25 00:48:34 PST 2019,Mon Nov 25 01:06:49 PST 2019,1095,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""Peter"",""journalist"",""prince"",""Australian""]"
23,88,16,Mon Nov 25 02:58:12 PST 2019,Mon Nov 25 03:06:33 PST 2019,501,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""Australian"",""journalist"",""prince""]"
23,89,4,Mon Nov 25 01:31:24 PST 2019,Mon Nov 25 01:33:28 PST 2019,124,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""Peter"",""prince"",""Australian""]"
23,90,6,Mon Nov 25 01:36:45 PST 2019,Mon Nov 25 01:50:32 PST 2019,827,vuk9mP0Vz7M.mp4,prince_###_Australian_###_Peter_###_spokesperson_###_journalist_###_sign language_###_business executive_###_motivational speaker_###_salaryman_###_fashion design,{},{},"[""spokesperson"",""journalist"",""Australian"",""prince""]"
